frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
0,9,None,None
0,10,None,None
0,11,None,None
0,12,None,None
0,13,None,None
1,0,306.42,163.38
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
1,9,None,None
1,10,None,None
1,11,None,None
1,12,None,None
1,13,None,None
2,0,308.86,161.82
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
2,9,None,None
2,10,None,None
2,11,None,None
2,12,None,None
2,13,None,None
3,0,None,None
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
3,9,None,None
3,10,None,None
3,11,None,None
3,12,None,None
3,13,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
4,8,None,None
4,9,None,None
4,10,None,None
4,11,None,None
4,12,None,None
4,13,None,None
5,0,None,None
5,1,487.97,162.12
5,2,313.81,161.7
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
5,8,None,None
5,9,None,None
5,10,None,None
5,11,None,None
5,12,None,None
5,13,None,None
6,0,None,None
6,1,490.06,160.64
6,2,314.94,162.09
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
6,9,None,None
6,10,None,None
6,11,None,None
6,12,None,None
6,13,None,None
7,0,None,None
7,1,490.22,160.61
7,2,309.52,161.4
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
7,9,None,None
7,10,None,None
7,11,None,None
7,12,None,None
7,13,None,None
8,0,None,None
8,1,None,None
8,2,488.19,163.43
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
8,9,None,None
8,10,None,None
8,11,None,None
8,12,None,None
8,13,None,None
9,0,None,None
9,1,None,None
9,2,483.51,161.47
9,3,None,None
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
9,9,None,None
9,10,None,None
9,11,None,None
9,12,None,None
9,13,None,None
10,0,None,None
10,1,None,None
10,2,None,None
10,3,480.54,161.6
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
10,8,None,None
10,9,None,None
10,10,None,None
10,11,None,None
10,12,None,None
10,13,None,None
11,0,None,None
11,1,None,None
11,2,None,None
11,3,478.86,162.27
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
11,8,None,None
11,9,None,None
11,10,None,None
11,11,None,None
11,12,None,None
11,13,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,398.37,165.87
12,4,None,None
12,5,None,None
12,6,None,None
12,7,None,None
12,8,None,None
12,9,None,None
12,10,None,None
12,11,None,None
12,12,None,None
12,13,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,475.95,161.57
13,5,None,None
13,6,None,None
13,7,None,None
13,8,None,None
13,9,None,None
13,10,None,None
13,11,None,None
13,12,None,None
13,13,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,474.8,161.14
14,5,None,None
14,6,None,None
14,7,None,None
14,8,None,None
14,9,None,None
14,10,None,None
14,11,None,None
14,12,None,None
14,13,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,None,None
15,5,None,None
15,6,None,None
15,7,None,None
15,8,None,None
15,9,None,None
15,10,None,None
15,11,None,None
15,12,None,None
15,13,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,387.21,164.97
16,6,310.52,152.03
16,7,None,None
16,8,None,None
16,9,None,None
16,10,None,None
16,11,None,None
16,12,None,None
16,13,None,None
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,387.11,164.27
17,6,310.54,151.94
17,7,None,None
17,8,None,None
17,9,None,None
17,10,None,None
17,11,None,None
17,12,None,None
17,13,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,None,None
18,6,475.15,162.22
18,7,None,None
18,8,None,None
18,9,None,None
18,10,None,None
18,11,None,None
18,12,None,None
18,13,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,None,None
19,6,473.96,161.15
19,7,None,None
19,8,None,None
19,9,None,None
19,10,None,None
19,11,None,None
19,12,None,None
19,13,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,None,None
20,7,322.55,150.56
20,8,None,None
20,9,None,None
20,10,None,None
20,11,None,None
20,12,None,None
20,13,None,None
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,None,None
21,5,None,None
21,6,None,None
21,7,322.9,150.3
21,8,398.6,164.3
21,9,None,None
21,10,None,None
21,11,None,None
21,12,None,None
21,13,None,None
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,None,None
22,5,None,None
22,6,None,None
22,7,322.91,150.15
22,8,399.1,164.49
22,9,None,None
22,10,None,None
22,11,None,None
22,12,None,None
22,13,None,None
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,None,None
23,5,None,None
23,6,None,None
23,7,None,None
23,8,None,None
23,9,324.31,150.65
23,10,400.46,163.65
23,11,None,None
23,12,None,None
23,13,None,None
24,0,None,None
24,1,None,None
24,2,None,None
24,3,None,None
24,4,None,None
24,5,None,None
24,6,None,None
24,7,None,None
24,8,None,None
24,9,324.78,150.18
24,10,401.77,163.23
24,11,None,None
24,12,None,None
24,13,None,None
25,0,None,None
25,1,None,None
25,2,None,None
25,3,None,None
25,4,None,None
25,5,None,None
25,6,None,None
25,7,None,None
25,8,None,None
25,9,None,None
25,10,None,None
25,11,None,None
25,12,None,None
25,13,144.49,124.64
26,0,None,None
26,1,None,None
26,2,None,None
26,3,None,None
26,4,None,None
26,5,None,None
26,6,None,None
26,7,None,None
26,8,None,None
26,9,None,None
26,10,None,None
26,11,None,None
26,12,None,None
26,13,144.92,123.28
27,0,None,None
27,1,None,None
27,2,None,None
27,3,None,None
27,4,None,None
27,5,None,None
27,6,None,None
27,7,None,None
27,8,None,None
27,9,None,None
27,10,None,None
27,11,153.34,124.03
27,12,None,None
27,13,None,None
