frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
0,9,None,None
0,10,None,None
1,0,367.13,159.84
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
1,9,None,None
1,10,None,None
2,0,366.48,158.51
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
2,9,None,None
2,10,None,None
3,0,366.02,157.1
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
3,9,None,None
3,10,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
4,8,None,None
4,9,None,None
4,10,None,None
5,0,None,None
5,1,349.26,158.08
5,2,None,None
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
5,8,None,None
5,9,None,None
5,10,None,None
6,0,None,None
6,1,347.3,157.84
6,2,407.68,174.05
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
6,9,None,None
6,10,None,None
7,0,None,None
7,1,None,None
7,2,407.52,173.55
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
7,9,None,None
7,10,None,None
8,0,None,None
8,1,None,None
8,2,408.28,174.19
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
8,9,None,None
8,10,None,None
9,0,None,None
9,1,None,None
9,2,None,None
9,3,270.31,145.22
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
9,9,None,None
9,10,None,None
10,0,None,None
10,1,None,None
10,2,None,None
10,3,269.23,145.56
10,4,342.78,156.45
10,5,None,None
10,6,None,None
10,7,None,None
10,8,405.57,173.47
10,9,None,None
10,10,None,None
11,0,None,None
11,1,None,None
11,2,None,None
11,3,268.61,147.56
11,4,341.79,155.33
11,5,None,None
11,6,None,None
11,7,None,None
11,8,406.19,173.32
11,9,None,None
11,10,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,None,None
12,4,341.75,155.24
12,5,268.84,139.28
12,6,None,None
12,7,None,None
12,8,None,None
12,9,None,None
12,10,405.44,172.79
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,341.3,154.87
13,5,268.86,137.35
13,6,None,None
13,7,None,None
13,8,None,None
13,9,None,None
13,10,405.63,172.9
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,None,None
14,5,268.9,143.27
14,6,None,None
14,7,None,None
14,8,405.98,173.38
14,9,None,None
14,10,341.07,154.6
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,None,None
15,5,None,None
15,6,None,None
15,7,341.36,154.51
15,8,406.06,173.32
15,9,None,None
15,10,269.07,138.31
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,None,None
16,6,None,None
16,7,340.36,154.81
16,8,407.06,174.48
16,9,None,None
16,10,None,None
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,None,None
17,6,None,None
17,7,None,None
17,8,335.45,154.5
17,9,None,None
17,10,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,None,None
18,6,265.43,142.49
18,7,None,None
18,8,334.17,155.22
18,9,395.79,173.63
18,10,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,None,None
19,6,265.93,142.7
19,7,None,None
19,8,None,None
19,9,396.31,173.38
19,10,332.75,155.98
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,265.88,142.54
20,7,None,None
20,8,None,None
20,9,None,None
20,10,None,None
