frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
0,9,None,None
1,0,375.06,159.75
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
1,9,None,None
2,0,None,None
2,1,2.61,144.23
2,2,329.85,155.76
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
2,9,None,None
3,0,None,None
3,1,2.66,143.92
3,2,329.46,155.43
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
3,9,None,None
4,0,None,None
4,1,329.37,156.14
4,2,163.28,155.75
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
4,8,None,None
4,9,None,None
5,0,None,None
5,1,329.55,157.26
5,2,165.16,156.63
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
5,8,None,None
5,9,None,None
6,0,None,None
6,1,168.25,156.46
6,2,331.55,158.44
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
6,9,None,None
7,0,None,None
7,1,170.63,156.36
7,2,332.72,158.74
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
7,9,None,None
8,0,None,None
8,1,None,None
8,2,333.55,157.75
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
8,9,None,None
9,0,None,None
9,1,None,None
9,2,172.69,149.7
9,3,None,None
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
9,9,None,None
10,0,None,None
10,1,None,None
10,2,None,None
10,3,335.82,154.21
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
10,8,None,None
10,9,None,None
11,0,None,None
11,1,None,None
11,2,None,None
11,3,336.31,153.0
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
11,8,None,None
11,9,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,None,None
12,4,337.75,151.62
12,5,None,None
12,6,None,None
12,7,None,None
12,8,None,None
12,9,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,338.04,151.32
13,5,None,None
13,6,None,None
13,7,None,None
13,8,None,None
13,9,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,338.83,151.63
14,5,None,None
14,6,None,None
14,7,None,None
14,8,None,None
14,9,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,338.17,152.25
15,5,None,None
15,6,None,None
15,7,None,None
15,8,None,None
15,9,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,185.95,156.23
16,6,None,None
16,7,None,None
16,8,None,None
16,9,None,None
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,186.45,156.26
17,6,366.28,155.2
17,7,None,None
17,8,None,None
17,9,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,None,None
18,6,365.81,154.16
18,7,None,None
18,8,None,None
18,9,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,None,None
19,6,None,None
19,7,None,None
19,8,None,None
19,9,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,None,None
20,7,None,None
20,8,None,None
20,9,None,None
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,None,None
21,5,None,None
21,6,None,None
21,7,357.76,153.56
21,8,None,None
21,9,173.18,149.48
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,None,None
22,5,None,None
22,6,None,None
22,7,357.09,153.02
22,8,None,None
22,9,172.87,149.09
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,None,None
23,5,None,None
23,6,None,None
23,7,357.26,152.94
23,8,None,None
23,9,173.07,148.55
24,0,None,None
24,1,None,None
24,2,None,None
24,3,None,None
24,4,None,None
24,5,None,None
24,6,None,None
24,7,None,None
24,8,357.46,152.05
24,9,173.54,148.77
25,0,None,None
25,1,None,None
25,2,None,None
25,3,None,None
25,4,None,None
25,5,None,None
25,6,None,None
25,7,None,None
25,8,359.82,151.92
25,9,None,None
