frame,track,u,v
0,0,437.01,177.01
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
0,9,None,None
1,0,None,None
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
1,9,None,None
2,0,None,None
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
2,9,None,None
3,0,None,None
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
3,9,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
4,8,None,None
4,9,None,None
5,0,None,None
5,1,None,None
5,2,None,None
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
5,8,None,None
5,9,None,None
6,0,None,None
6,1,None,None
6,2,None,None
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
6,9,None,None
7,0,None,None
7,1,None,None
7,2,None,None
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
7,9,None,None
8,0,None,None
8,1,None,None
8,2,None,None
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
8,9,None,None
9,0,None,None
9,1,None,None
9,2,None,None
9,3,None,None
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
9,9,None,None
10,0,None,None
10,1,None,None
10,2,None,None
10,3,None,None
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
10,8,None,None
10,9,None,None
11,0,None,None
11,1,319.03,165.07
11,2,None,None
11,3,None,None
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
11,8,None,None
11,9,None,None
12,0,None,None
12,1,319.27,164.77
12,2,None,None
12,3,None,None
12,4,None,None
12,5,None,None
12,6,None,None
12,7,None,None
12,8,None,None
12,9,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,None,None
13,5,None,None
13,6,None,None
13,7,None,None
13,8,None,None
13,9,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,324.34,163.62
14,5,None,None
14,6,None,None
14,7,None,None
14,8,None,None
14,9,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,324.78,163.24
15,5,None,None
15,6,None,None
15,7,None,None
15,8,None,None
15,9,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,324.78,162.87
16,5,None,None
