frame,track,u,v
0,0,None,None
1,0,None,None
2,0,None,None
3,0,None,None
4,0,None,None
5,0,None,None
6,0,None,None
7,0,None,None
8,0,None,None
9,0,None,None
10,0,None,None
11,0,None,None
12,0,None,None
13,0,None,None
14,0,None,None
15,0,None,None
16,0,303.58,157.6
17,0,303.26,157.56
18,0,302.72,154.88
19,0,301.59,154.03
20,0,300.76,152.64
21,0,300.35,152.0
22,0,301.6,154.37
23,0,303.09,155.33
24,0,308.39,155.53
25,0,312.89,156.34
26,0,316.14,156.38
27,0,318.21,155.88
28,0,318.93,156.38
29,0,321.85,156.39
30,0,330.84,156.87
31,0,337.15,158.31
32,0,344.63,158.87
33,0,348.55,159.62
34,0,348.8,160.19
35,0,345.9,160.93
36,0,343.61,161.51
37,0,342.16,162.53
38,0,338.56,159.66
39,0,337.21,158.52
40,0,334.24,154.67
41,0,335.03,152.34
42,0,335.44,151.29
43,0,338.64,151.32
44,0,340.57,150.76
45,0,341.01,150.38
46,0,340.49,150.44
47,0,339.27,153.69
48,0,344.95,151.4
