frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,372.28,171.09
1,0,None,None
1,1,None,None
1,2,None,None
1,3,372.39,171.16
2,0,None,None
2,1,None,None
2,2,None,None
2,3,372.49,171.41
3,0,None,None
3,1,None,None
3,2,None,None
3,3,372.9,171.62
4,0,None,None
4,1,None,None
4,2,None,None
4,3,373.05,171.6
5,0,None,None
5,1,None,None
5,2,None,None
5,3,383.31,172.27
6,0,None,None
6,1,None,None
6,2,None,None
6,3,384.04,172.23
7,0,None,None
7,1,None,None
7,2,None,None
7,3,384.67,171.84
8,0,None,None
8,1,None,None
8,2,None,None
8,3,385.43,171.91
9,0,None,None
9,1,None,None
9,2,None,None
9,3,385.62,171.66
10,0,None,None
10,1,None,None
10,2,None,None
10,3,385.28,172.22
11,0,None,None
11,1,None,None
11,2,None,None
11,3,385.52,172.86
12,0,None,None
12,1,None,None
12,2,None,None
12,3,385.69,173.7
13,0,None,None
13,1,None,None
13,2,None,None
13,3,393.2,174.69
14,0,None,None
14,1,None,None
14,2,None,None
14,3,393.54,175.01
15,0,None,None
15,1,None,None
15,2,None,None
15,3,393.38,174.58
16,0,None,None
16,1,None,None
16,2,None,None
16,3,393.71,174.59
17,0,None,None
17,1,None,None
17,2,None,None
17,3,394.32,174.57
18,0,None,None
18,1,None,None
18,2,None,None
18,3,384.91,172.69
19,0,None,None
19,1,None,None
19,2,None,None
19,3,384.85,171.52
20,0,None,None
20,1,None,None
20,2,None,None
20,3,384.3,171.53
21,0,None,None
21,1,None,None
21,2,None,None
21,3,383.55,171.85
22,0,None,None
22,1,None,None
22,2,None,None
22,3,383.11,170.7
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
24,0,None,None
24,1,None,None
24,2,None,None
24,3,298.33,150.76
25,0,None,None
25,1,None,None
25,2,None,None
25,3,None,None
26,0,None,None
26,1,None,None
26,2,None,None
26,3,None,None
27,0,383.98,169.06
27,1,None,None
27,2,None,None
27,3,None,None
28,0,384.01,169.06
28,1,None,None
28,2,None,None
28,3,None,None
29,0,384.44,169.19
29,1,279.84,152.92
29,2,None,None
29,3,None,None
30,0,None,None
30,1,279.92,152.07
30,2,383.54,170.51
30,3,None,None
31,0,None,None
31,1,303.67,153.46
31,2,382.46,171.39
31,3,None,None
32,0,None,None
32,1,None,None
32,2,None,None
32,3,382.28,174.0
