frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,382.51,184.37
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
0,9,None,None
0,10,None,None
1,0,321.91,184.15
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
1,9,None,None
1,10,None,None
2,0,322.42,185.0
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
2,9,None,None
2,10,None,None
3,0,301.83,178.51
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
3,9,None,None
3,10,None,None
4,0,300.19,178.83
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
4,8,None,None
4,9,None,None
4,10,None,None
5,0,None,None
5,1,None,None
5,2,None,None
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
5,8,None,None
5,9,None,None
5,10,None,None
6,0,None,None
6,1,None,None
6,2,None,None
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
6,9,None,None
6,10,None,None
7,0,None,None
7,1,None,None
7,2,None,None
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
7,9,None,None
7,10,None,None
8,0,None,None
8,1,334.34,188.83
8,2,279.73,179.04
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
8,9,None,None
8,10,None,None
9,0,None,None
9,1,334.82,189.99
9,2,275.95,179.69
9,3,None,None
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
9,9,None,None
9,10,None,None
10,0,None,None
10,1,None,None
10,2,271.98,179.82
10,3,None,None
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
10,8,None,None
10,9,None,None
10,10,None,None
11,0,None,None
11,1,None,None
11,2,None,None
11,3,265.23,176.18
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
11,8,None,None
11,9,None,None
11,10,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,262.69,175.63
12,4,None,None
12,5,None,None
12,6,None,None
12,7,None,None
12,8,None,None
12,9,None,None
12,10,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,269.57,174.71
13,4,None,None
13,5,None,None
13,6,None,None
13,7,None,None
13,8,None,None
13,9,None,None
13,10,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,263.96,172.86
14,5,None,None
14,6,None,None
14,7,None,None
14,8,None,None
14,9,None,None
14,10,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,257.91,173.91
15,5,None,None
15,6,None,None
15,7,None,None
15,8,None,None
15,9,None,None
15,10,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,None,None
16,6,None,None
16,7,None,None
16,8,None,None
16,9,None,None
16,10,None,None
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,None,None
17,6,None,None
17,7,None,None
17,8,249.42,170.45
17,9,None,None
17,10,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,None,None
18,6,None,None
18,7,None,None
18,8,249.21,169.04
18,9,None,None
18,10,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,None,None
19,6,None,None
19,7,None,None
19,8,None,None
19,9,None,None
19,10,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,None,None
20,7,None,None
20,8,None,None
20,9,None,None
20,10,None,None
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,None,None
21,5,None,None
21,6,None,None
21,7,None,None
21,8,None,None
21,9,None,None
21,10,None,None
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,None,None
22,5,199.34,159.56
22,6,None,None
22,7,None,None
22,8,None,None
22,9,None,None
22,10,None,None
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,None,None
23,5,199.96,159.27
23,6,None,None
23,7,None,None
23,8,None,None
23,9,None,None
23,10,None,None
24,0,None,None
24,1,None,None
24,2,None,None
24,3,None,None
24,4,None,None
24,5,283.24,177.21
24,6,None,None
24,7,None,None
24,8,None,None
24,9,None,None
24,10,None,None
25,0,None,None
25,1,None,None
25,2,None,None
25,3,None,None
25,4,None,None
25,5,None,None
25,6,197.45,157.34
25,7,None,None
25,8,None,None
25,9,None,None
25,10,None,None
26,0,None,None
26,1,None,None
26,2,None,None
26,3,None,None
26,4,None,None
26,5,None,None
26,6,195.94,156.14
26,7,None,None
26,8,None,None
26,9,None,None
26,10,None,None
27,0,None,None
27,1,None,None
27,2,None,None
27,3,None,None
27,4,None,None
27,5,None,None
27,6,None,None
27,7,None,None
27,8,None,None
27,9,None,None
27,10,276.5,177.23
28,0,None,None
28,1,None,None
28,2,None,None
28,3,None,None
28,4,None,None
28,5,None,None
28,6,None,None
28,7,323.55,185.77
28,8,None,None
28,9,185.03,152.46
28,10,274.69,177.28
29,0,None,None
29,1,None,None
29,2,None,None
29,3,None,None
29,4,None,None
29,5,None,None
29,6,None,None
29,7,323.71,185.73
29,8,None,None
29,9,182.24,150.96
29,10,271.98,174.93
30,0,None,None
30,1,None,None
30,2,None,None
30,3,None,None
30,4,None,None
30,5,None,None
30,6,None,None
30,7,None,None
30,8,176.37,151.58
30,9,None,None
30,10,None,None
