frame,track,u,v
0,0,424.74,196.72
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
0,9,None,None
0,10,None,None
1,0,335.78,202.19
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
1,9,None,None
1,10,None,None
2,0,None,None
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,347.65,204.01
2,6,None,None
2,7,None,None
2,8,None,None
2,9,None,None
2,10,None,None
3,0,None,None
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,347.41,204.03
3,6,None,None
3,7,None,None
3,8,None,None
3,9,None,None
3,10,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
4,5,346.83,203.94
4,6,None,None
4,7,None,None
4,8,None,None
4,9,None,None
4,10,None,None
5,0,None,None
5,1,None,None
5,2,None,None
5,3,None,None
5,4,None,None
5,5,345.69,203.99
5,6,None,None
5,7,None,None
5,8,None,None
5,9,None,None
5,10,None,None
6,0,None,None
6,1,None,None
6,2,None,None
6,3,None,None
6,4,323.52,204.5
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
6,9,None,None
6,10,None,None
7,0,None,None
7,1,None,None
7,2,None,None
7,3,None,None
7,4,323.32,204.63
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
7,9,None,None
7,10,None,None
8,0,None,None
8,1,None,None
8,2,None,None
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
8,9,324.07,204.36
8,10,None,None
9,0,None,None
9,1,None,None
9,2,None,None
9,3,None,None
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
9,9,324.19,204.49
9,10,None,None
10,0,None,None
10,1,None,None
10,2,None,None
10,3,None,None
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
10,8,None,None
10,9,323.53,203.77
10,10,None,None
11,0,None,None
11,1,None,None
11,2,None,None
11,3,None,None
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
11,8,None,None
11,9,323.42,203.26
11,10,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,None,None
12,4,None,None
12,5,None,None
12,6,None,None
12,7,None,None
12,8,None,None
12,9,None,None
12,10,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,None,None
13,5,None,None
13,6,None,None
13,7,None,None
13,8,None,None
13,9,None,None
13,10,None,None
14,0,None,None
14,1,310.36,204.13
14,2,None,None
14,3,None,None
14,4,None,None
14,5,None,None
14,6,None,None
14,7,None,None
14,8,None,None
14,9,None,None
14,10,None,None
15,0,None,None
15,1,310.01,203.34
15,2,None,None
15,3,None,None
15,4,None,None
15,5,None,None
15,6,None,None
15,7,None,None
15,8,None,None
15,9,None,None
15,10,None,None
16,0,None,None
16,1,309.89,203.35
16,2,None,None
16,3,None,None
16,4,None,None
16,5,None,None
16,6,None,None
16,7,None,None
16,8,None,None
16,9,None,None
16,10,None,None
17,0,None,None
17,1,309.68,203.83
17,2,None,None
17,3,None,None
17,4,None,None
17,5,None,None
17,6,None,None
17,7,None,None
17,8,None,None
17,9,None,None
17,10,None,None
18,0,None,None
18,1,310.5,204.44
18,2,None,None
18,3,None,None
18,4,None,None
18,5,None,None
18,6,None,None
18,7,None,None
18,8,None,None
18,9,None,None
18,10,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,None,None
19,6,None,None
19,7,None,None
19,8,None,None
19,9,None,None
19,10,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,None,None
20,7,None,None
20,8,None,None
20,9,None,None
20,10,None,None
21,0,None,None
21,1,None,None
21,2,334.44,210.12
21,3,None,None
21,4,None,None
21,5,None,None
21,6,None,None
21,7,None,None
21,8,None,None
21,9,None,None
21,10,None,None
22,0,None,None
22,1,None,None
22,2,334.67,210.73
22,3,None,None
22,4,None,None
22,5,None,None
22,6,None,None
22,7,None,None
22,8,None,None
22,9,None,None
22,10,None,None
23,0,None,None
23,1,None,None
23,2,334.89,210.62
23,3,None,None
23,4,None,None
23,5,None,None
23,6,None,None
23,7,None,None
23,8,None,None
23,9,None,None
23,10,None,None
24,0,None,None
24,1,None,None
24,2,None,None
24,3,323.06,205.4
24,4,None,None
24,5,None,None
24,6,None,None
24,7,None,None
24,8,None,None
24,9,None,None
24,10,None,None
25,0,None,None
25,1,None,None
25,2,None,None
25,3,323.02,205.42
25,4,None,None
25,5,None,None
25,6,None,None
25,7,None,None
25,8,None,None
25,9,None,None
25,10,None,None
26,0,None,None
26,1,None,None
26,2,None,None
26,3,None,None
26,4,323.1,204.63
26,5,None,None
26,6,None,None
26,7,None,None
26,8,None,None
26,9,None,None
26,10,None,None
27,0,None,None
27,1,None,None
27,2,None,None
27,3,None,None
27,4,323.2,203.02
27,5,None,None
27,6,None,None
27,7,None,None
27,8,None,None
27,9,None,None
27,10,None,None
28,0,None,None
28,1,None,None
28,2,None,None
28,3,None,None
28,4,323.15,203.09
28,5,None,None
28,6,None,None
28,7,None,None
28,8,None,None
28,9,None,None
28,10,None,None
29,0,None,None
29,1,None,None
29,2,None,None
29,3,None,None
29,4,333.59,203.1
29,5,None,None
29,6,None,None
29,7,None,None
29,8,None,None
29,9,None,None
29,10,None,None
30,0,None,None
30,1,None,None
30,2,None,None
30,3,None,None
30,4,335.84,203.76
30,5,None,None
30,6,None,None
30,7,None,None
30,8,None,None
30,9,None,None
30,10,None,None
31,0,None,None
31,1,None,None
31,2,None,None
31,3,None,None
31,4,None,None
31,5,335.97,203.57
31,6,None,None
31,7,None,None
31,8,None,None
31,9,None,None
31,10,None,None
32,0,None,None
32,1,None,None
32,2,None,None
32,3,None,None
32,4,None,None
32,5,None,None
32,6,None,None
32,7,None,None
32,8,None,None
32,9,None,None
32,10,349.01,203.77
33,0,None,None
33,1,None,None
33,2,None,None
33,3,None,None
33,4,None,None
33,5,None,None
33,6,None,None
33,7,482.3,206.52
33,8,None,None
33,9,None,None
33,10,349.33,203.68
34,0,None,None
34,1,None,None
34,2,None,None
34,3,None,None
34,4,None,None
34,5,None,None
34,6,None,None
34,7,483.46,206.59
34,8,None,None
34,9,None,None
34,10,None,None
35,0,None,None
35,1,None,None
35,2,None,None
35,3,None,None
35,4,None,None
35,5,None,None
35,6,None,None
35,7,483.47,207.0
35,8,None,None
35,9,None,None
35,10,None,None
36,0,None,None
36,1,None,None
36,2,None,None
36,3,None,None
36,4,None,None
36,5,None,None
36,6,None,None
36,7,None,None
36,8,348.25,203.29
36,9,None,None
36,10,None,None
37,0,None,None
37,1,None,None
37,2,None,None
37,3,None,None
37,4,None,None
37,5,None,None
37,6,None,None
37,7,None,None
37,8,348.06,203.91
37,9,None,None
37,10,None,None
38,0,None,None
38,1,None,None
38,2,None,None
38,3,None,None
38,4,None,None
38,5,None,None
38,6,482.52,207.61
38,7,None,None
38,8,348.03,203.74
38,9,None,None
38,10,None,None
39,0,None,None
39,1,None,None
39,2,None,None
39,3,None,None
39,4,None,None
39,5,None,None
39,6,482.48,207.11
39,7,None,None
39,8,None,None
39,9,348.91,203.21
39,10,None,None
40,0,None,None
40,1,None,None
40,2,None,None
40,3,None,None
40,4,None,None
40,5,None,None
40,6,482.3,207.17
40,7,None,None
40,8,None,None
40,9,None,None
40,10,349.19,203.93
41,0,None,None
41,1,None,None
41,2,None,None
41,3,None,None
41,4,None,None
41,5,None,None
41,6,None,None
41,7,None,None
41,8,None,None
41,9,None,None
41,10,349.26,203.82
