frame,track,u,v
0,0,None,None
1,0,None,None
2,0,None,None
3,0,None,None
4,0,None,None
5,0,None,None
6,0,None,None
7,0,None,None
8,0,None,None
9,0,None,None
10,0,None,None
11,0,None,None
12,0,None,None
13,0,None,None
14,0,None,None
15,0,None,None
16,0,None,None
17,0,None,None
18,0,None,None
19,0,None,None
20,0,None,None
21,0,None,None
22,0,None,None
23,0,None,None
24,0,None,None
25,0,None,None
26,0,354.17,159.85
27,0,354.69,160.67
28,0,354.55,160.8
29,0,354.1,159.84
30,0,353.5,162.8
31,0,353.26,163.07
32,0,352.3,164.83
33,0,361.59,167.15
34,0,355.11,166.58
35,0,353.86,166.66
36,0,352.32,165.07
37,0,351.91,167.47
38,0,336.44,168.5
39,0,336.89,169.39
40,0,337.09,166.53
41,0,348.26,166.08
42,0,348.42,164.81
43,0,348.51,165.57
44,0,348.73,165.49
45,0,348.75,163.92
46,0,348.15,162.22
47,0,348.06,161.87
48,0,349.33,161.43
