frame,track,u,v
0,0,None,None
0,1,416.37,187.32
0,2,None,None
0,3,None,None
0,4,None,None
1,0,None,None
1,1,280.61,180.08
1,2,None,None
1,3,None,None
1,4,None,None
2,0,None,None
2,1,272.47,177.35
2,2,None,None
2,3,None,None
2,4,None,None
3,0,None,None
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
5,0,None,None
5,1,None,None
5,2,None,None
5,3,None,None
5,4,None,None
6,0,None,None
6,1,None,None
6,2,None,None
6,3,None,None
6,4,None,None
7,0,None,None
7,1,None,None
7,2,None,None
7,3,None,None
7,4,None,None
8,0,None,None
8,1,None,None
8,2,None,None
8,3,271.39,173.37
8,4,None,None
9,0,None,None
9,1,None,None
9,2,None,None
9,3,273.91,172.97
9,4,None,None
10,0,None,None
10,1,271.59,168.03
10,2,None,None
10,3,387.66,176.1
10,4,None,None
11,0,None,None
11,1,287.35,166.7
11,2,None,None
11,3,391.44,177.76
11,4,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,1.0,146.99
12,4,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,304.26,162.69
13,4,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,299.36,158.83
14,4,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,274.37,164.37
15,4,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,266.18,163.74
16,4,None,None
17,0,None,None
17,1,None,None
17,2,None,None
17,3,309.95,162.48
17,4,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
20,0,290.71,149.41
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
21,0,289.49,146.61
21,1,None,None
21,2,None,None
21,3,None,None
21,4,None,None
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,None,None
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,None,None
24,0,281.13,144.53
24,1,None,None
24,2,None,None
24,3,None,None
24,4,None,None
25,0,None,None
25,1,None,None
25,2,None,None
25,3,260.25,136.29
25,4,None,None
26,0,None,None
26,1,None,None
26,2,None,None
26,3,None,None
26,4,None,None
27,0,None,None
27,1,None,None
27,2,None,None
27,3,None,None
27,4,None,None
28,0,None,None
28,1,None,None
28,2,None,None
28,3,None,None
28,4,279.66,179.06
29,0,None,None
29,1,None,None
29,2,None,None
29,3,None,None
29,4,280.05,179.45
30,0,395.66,195.22
30,1,None,None
30,2,276.18,180.85
30,3,None,None
30,4,None,None
31,0,None,None
31,1,None,None
31,2,273.21,179.96
31,3,None,None
31,4,None,None
32,0,None,None
32,1,None,None
32,2,252.06,177.11
32,3,None,None
32,4,None,None
33,0,None,None
33,1,None,None
33,2,250.12,173.51
33,3,None,None
33,4,None,None
34,0,254.7,170.6
34,1,None,None
34,2,None,None
34,3,None,None
34,4,None,None
35,0,326.88,182.71
35,1,None,None
35,2,None,None
35,3,None,None
35,4,None,None
