frame,track,u,v
0,0,None,None
0,1,None,None
0,2,359.86,200.24
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
1,0,349.41,200.36
1,1,None,None
1,2,1.0,143.61
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
2,0,349.65,199.92
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
3,0,441.97,183.89
3,1,348.37,200.71
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
4,0,442.68,184.49
4,1,347.41,201.07
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
4,8,None,None
5,0,443.4,183.25
5,1,347.36,200.66
5,2,None,None
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
5,8,None,None
6,0,None,None
6,1,347.09,200.83
6,2,None,None
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
7,0,None,None
7,1,347.1,201.57
7,2,None,None
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
8,0,None,None
8,1,347.74,201.84
8,2,None,None
8,3,None,None
8,4,None,None
8,5,443.45,186.59
8,6,None,None
8,7,None,None
8,8,None,None
9,0,None,None
9,1,349.05,203.23
9,2,None,None
9,3,None,None
9,4,None,None
9,5,444.0,184.6
9,6,None,None
9,7,None,None
9,8,None,None
10,0,None,None
10,1,349.41,203.12
10,2,None,None
10,3,None,None
10,4,None,None
10,5,458.16,184.91
10,6,None,None
10,7,None,None
10,8,None,None
11,0,None,None
11,1,None,None
11,2,361.18,201.22
11,3,None,None
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
11,8,None,None
12,0,None,None
12,1,None,None
12,2,373.72,202.49
12,3,482.46,187.48
12,4,None,None
12,5,None,None
12,6,None,None
12,7,None,None
12,8,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,480.08,186.04
13,4,None,None
13,5,373.96,200.71
13,6,None,None
13,7,None,None
13,8,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,479.86,185.96
14,4,None,None
14,5,383.96,200.93
14,6,None,None
14,7,None,None
14,8,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,374.27,200.89
15,4,None,None
15,5,None,None
15,6,None,None
15,7,None,None
15,8,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,373.09,200.67
16,4,None,None
16,5,None,None
16,6,481.68,186.87
16,7,None,None
16,8,None,None
17,0,None,None
17,1,None,None
17,2,None,None
17,3,372.51,202.02
17,4,None,None
17,5,None,None
17,6,482.9,187.04
17,7,None,None
17,8,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,469.21,186.51
18,4,371.64,202.99
18,5,None,None
18,6,None,None
18,7,None,None
18,8,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,469.22,190.38
19,4,371.43,202.51
19,5,None,None
19,6,None,None
19,7,None,None
19,8,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,371.45,202.55
20,5,469.85,187.69
20,6,None,None
20,7,None,None
20,8,None,None
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,None,None
21,5,371.35,205.77
21,6,482.72,186.74
21,7,None,None
21,8,None,None
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,None,None
22,5,None,None
22,6,None,None
22,7,468.67,188.35
22,8,None,None
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,None,None
23,5,None,None
23,6,None,None
23,7,469.08,189.91
23,8,None,None
24,0,None,None
24,1,None,None
24,2,None,None
24,3,None,None
24,4,None,None
24,5,None,None
24,6,None,None
24,7,None,None
24,8,478.63,189.86
25,0,None,None
25,1,None,None
25,2,None,None
25,3,None,None
25,4,None,None
25,5,None,None
25,6,None,None
25,7,None,None
25,8,479.19,190.25
