frame,track,u,v
0,0,404.84,158.68
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
1,0,404.43,158.61
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
2,0,416.34,160.15
2,1,346.69,170.28
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
3,0,416.96,159.49
3,1,347.99,170.02
3,2,None,None
3,3,226.75,153.7
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
4,0,429.53,160.13
4,1,348.29,169.8
4,2,None,None
4,3,227.03,153.64
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
5,0,None,None
5,1,360.9,174.68
5,2,None,None
5,3,436.22,161.75
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
6,0,None,None
6,1,368.37,175.81
6,2,None,None
6,3,440.64,163.13
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
7,0,None,None
7,1,371.71,174.46
7,2,None,None
7,3,447.6,160.45
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
8,0,None,None
8,1,450.95,160.51
8,2,252.54,158.29
8,3,375.73,174.54
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
9,0,None,None
9,1,None,None
9,2,254.12,158.59
9,3,377.88,174.14
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
10,0,None,None
10,1,None,None
10,2,254.43,158.86
10,3,461.33,161.84
10,4,None,None
10,5,378.65,173.79
10,6,None,None
10,7,None,None
11,0,None,None
11,1,None,None
11,2,254.09,159.83
11,3,461.82,158.1
11,4,None,None
11,5,379.18,174.06
11,6,None,None
11,7,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,250.28,159.26
12,4,None,None
12,5,378.93,173.78
12,6,None,None
12,7,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,249.0,159.25
13,4,379.24,173.32
13,5,530.94,161.5
13,6,None,None
13,7,448.79,155.98
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,379.5,173.47
14,5,530.85,160.9
14,6,248.49,159.17
14,7,449.78,157.9
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,378.93,173.35
15,5,527.31,160.52
15,6,246.84,159.68
15,7,447.6,157.78
