frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
0,9,None,None
0,10,None,None
0,11,None,None
0,12,None,None
1,0,347.41,169.66
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
1,9,None,None
1,10,None,None
1,11,None,None
1,12,None,None
2,0,None,None
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
2,9,None,None
2,10,None,None
2,11,None,None
2,12,None,None
3,0,None,None
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
3,9,None,None
3,10,None,None
3,11,None,None
3,12,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,86.82,113.19
4,7,None,None
4,8,None,None
4,9,None,None
4,10,None,None
4,11,None,None
4,12,None,None
5,0,None,None
5,1,None,None
5,2,None,None
5,3,None,None
5,4,None,None
5,5,None,None
5,6,85.09,112.61
5,7,None,None
5,8,None,None
5,9,None,None
5,10,None,None
5,11,None,None
5,12,None,None
6,0,None,None
6,1,None,None
6,2,None,None
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
6,9,None,None
6,10,None,None
6,11,None,None
6,12,None,None
7,0,None,None
7,1,None,None
7,2,None,None
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
7,9,None,None
7,10,None,None
7,11,None,None
7,12,None,None
8,0,None,None
8,1,None,None
8,2,None,None
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
8,9,None,None
8,10,None,None
8,11,None,None
8,12,None,None
9,0,None,None
9,1,None,None
9,2,None,None
9,3,None,None
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
9,9,None,None
9,10,None,None
9,11,None,None
9,12,None,None
10,0,None,None
10,1,None,None
10,2,None,None
10,3,None,None
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
10,8,None,None
10,9,None,None
10,10,None,None
10,11,None,None
10,12,None,None
11,0,None,None
11,1,7.47,94.61
11,2,None,None
11,3,None,None
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
11,8,None,None
11,9,None,None
11,10,None,None
11,11,None,None
11,12,None,None
12,0,None,None
12,1,7.09,90.82
12,2,None,None
12,3,None,None
12,4,None,None
12,5,None,None
12,6,None,None
12,7,None,None
12,8,None,None
12,9,None,None
12,10,None,None
12,11,None,None
12,12,None,None
13,0,None,None
13,1,4.15,82.99
13,2,None,None
13,3,None,None
13,4,None,None
13,5,None,None
13,6,None,None
13,7,None,None
13,8,None,None
13,9,None,None
13,10,None,None
13,11,None,None
13,12,None,None
14,0,None,None
14,1,1.95,74.5
14,2,None,None
14,3,None,None
14,4,None,None
14,5,None,None
14,6,None,None
14,7,None,None
14,8,None,None
14,9,None,None
14,10,None,None
14,11,None,None
14,12,None,None
15,0,None,None
15,1,None,None
15,2,0.79,68.77
15,3,None,None
15,4,None,None
15,5,None,None
15,6,None,None
15,7,None,None
15,8,None,None
15,9,None,None
15,10,None,None
15,11,None,None
15,12,None,None
16,0,None,None
16,1,None,None
16,2,0.29,66.83
16,3,None,None
16,4,None,None
16,5,None,None
16,6,None,None
16,7,None,None
16,8,None,None
16,9,None,None
16,10,None,None
16,11,None,None
16,12,None,None
17,0,None,None
17,1,None,None
17,2,1.0,61.83
17,3,None,None
17,4,None,None
17,5,None,None
17,6,None,None
17,7,None,None
17,8,None,None
17,9,None,None
17,10,None,None
17,11,None,None
17,12,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,1.0,55.8
18,4,None,None
18,5,None,None
18,6,None,None
18,7,None,None
18,8,None,None
18,9,None,None
18,10,None,None
18,11,None,None
18,12,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,1.0,52.49
19,4,None,None
19,5,None,None
19,6,None,None
19,7,None,None
19,8,None,None
19,9,None,None
19,10,None,None
19,11,None,None
19,12,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,166.51,162.61
20,4,None,None
20,5,None,None
20,6,None,None
20,7,None,None
20,8,None,None
20,9,None,None
20,10,None,None
20,11,None,None
20,12,None,None
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,373.2,166.05
21,5,None,None
21,6,None,None
21,7,None,None
21,8,None,None
21,9,None,None
21,10,None,None
21,11,None,None
21,12,None,None
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,374.08,163.92
22,5,None,None
22,6,None,None
22,7,None,None
22,8,None,None
22,9,None,None
22,10,None,None
22,11,None,None
22,12,None,None
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,None,None
23,5,374.06,166.71
23,6,None,None
23,7,None,None
23,8,None,None
23,9,None,None
23,10,None,None
23,11,None,None
23,12,None,None
24,0,None,None
24,1,None,None
24,2,None,None
24,3,None,None
24,4,None,None
24,5,373.19,164.92
24,6,None,None
24,7,None,None
24,8,None,None
24,9,None,None
24,10,None,None
24,11,None,None
24,12,None,None
25,0,None,None
25,1,None,None
25,2,None,None
25,3,None,None
25,4,None,None
25,5,None,None
25,6,174.37,165.33
25,7,360.29,163.82
25,8,None,None
25,9,None,None
25,10,None,None
25,11,None,None
25,12,None,None
26,0,None,None
26,1,None,None
26,2,None,None
26,3,None,None
26,4,None,None
26,5,None,None
26,6,None,None
26,7,360.17,165.12
26,8,None,None
26,9,None,None
26,10,None,None
26,11,None,None
26,12,None,None
27,0,None,None
27,1,None,None
27,2,None,None
27,3,None,None
27,4,None,None
27,5,None,None
27,6,None,None
27,7,359.83,164.92
27,8,None,None
27,9,None,None
27,10,None,None
27,11,None,None
27,12,None,None
28,0,None,None
28,1,None,None
28,2,None,None
28,3,None,None
28,4,None,None
28,5,None,None
28,6,None,None
28,7,359.14,164.88
28,8,None,None
28,9,None,None
28,10,None,None
28,11,None,None
28,12,None,None
29,0,None,None
29,1,None,None
29,2,None,None
29,3,None,None
29,4,None,None
29,5,None,None
29,6,None,None
29,7,359.77,165.02
29,8,None,None
29,9,None,None
29,10,None,None
29,11,None,None
29,12,None,None
30,0,None,None
30,1,None,None
30,2,None,None
30,3,None,None
30,4,None,None
30,5,None,None
30,6,None,None
