frame,track,u,v
0,0,399.88,199.5
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
1,0,404.27,200.35
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
2,0,None,None
2,1,None,None
2,2,348.7,193.56
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
3,0,None,None
3,1,None,None
3,2,349.85,194.79
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
4,0,None,None
4,1,None,None
4,2,344.14,195.26
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
5,0,None,None
5,1,None,None
5,2,279.22,188.51
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
6,0,None,None
6,1,1.0,146.1
6,2,None,None
6,3,278.86,181.08
6,4,None,None
6,5,None,None
6,6,None,None
6,7,417.29,200.9
7,0,None,None
7,1,1.0,146.57
7,2,None,None
7,3,278.69,177.75
7,4,343.07,192.87
7,5,None,None
7,6,None,None
7,7,416.93,201.32
8,0,None,None
8,1,None,None
8,2,1.0,143.6
8,3,416.98,200.74
8,4,343.1,192.59
8,5,None,None
8,6,None,None
8,7,279.89,186.82
9,0,None,None
9,1,None,None
9,2,None,None
9,3,412.65,201.85
9,4,274.75,180.17
9,5,None,None
9,6,None,None
9,7,336.31,195.77
10,0,None,None
10,1,None,None
10,2,None,None
10,3,None,None
10,4,None,None
10,5,None,None
10,6,None,None
10,7,268.3,178.0
11,0,None,None
11,1,None,None
11,2,None,None
11,3,None,None
11,4,None,None
11,5,None,None
11,6,None,None
11,7,399.04,198.79
12,0,None,None
12,1,None,None
12,2,None,None
12,3,None,None
12,4,None,None
12,5,None,None
12,6,322.82,190.61
12,7,393.59,197.12
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,None,None
13,5,255.13,180.75
13,6,319.93,190.17
13,7,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,None,None
14,5,253.24,180.48
14,6,325.84,190.91
14,7,None,None
