frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
0,9,None,None
1,0,373.5,94.44
1,1,None,None
1,2,212.46,160.54
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
1,9,None,None
2,0,None,None
2,1,None,None
2,2,212.4,160.39
2,3,294.96,139.66
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
2,9,None,None
3,0,None,None
3,1,142.77,143.08
3,2,None,None
3,3,294.79,140.17
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
3,9,None,None
4,0,None,None
4,1,142.19,143.27
4,2,None,None
4,3,294.88,140.51
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
4,8,None,None
4,9,None,None
5,0,None,None
5,1,None,None
5,2,293.98,140.49
5,3,141.48,143.49
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
5,8,None,None
5,9,None,None
6,0,None,None
6,1,None,None
6,2,None,None
6,3,140.72,143.71
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
6,9,None,None
7,0,None,None
7,1,None,None
7,2,None,None
7,3,140.13,144.42
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
7,9,None,None
8,0,None,None
8,1,None,None
8,2,None,None
8,3,139.81,144.79
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
8,9,None,None
9,0,None,None
9,1,None,None
9,2,None,None
9,3,140.05,145.44
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
9,9,None,None
10,0,None,None
10,1,None,None
10,2,None,None
10,3,139.61,146.34
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
10,8,None,None
10,9,None,None
11,0,None,None
11,1,None,None
11,2,None,None
11,3,139.37,147.08
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
11,8,None,None
11,9,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,139.83,147.83
12,4,None,None
12,5,None,None
12,6,None,None
12,7,None,None
12,8,None,None
12,9,None,None
13,0,None,None
13,1,None,None
13,2,382.94,142.24
13,3,139.0,148.22
13,4,None,None
13,5,None,None
13,6,None,None
13,7,None,None
13,8,None,None
13,9,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,381.86,126.18
14,4,None,None
14,5,None,None
14,6,None,None
14,7,None,None
14,8,None,None
14,9,138.09,147.84
15,0,None,None
15,1,None,None
15,2,None,None
15,3,381.59,121.32
15,4,None,None
15,5,None,None
15,6,None,None
15,7,None,None
15,8,None,None
15,9,138.09,148.07
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,None,None
16,6,None,None
16,7,381.28,119.32
16,8,None,None
16,9,137.77,148.3
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,137.1,148.25
17,6,None,None
17,7,381.34,118.28
17,8,None,None
17,9,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,136.96,148.23
18,6,None,None
18,7,381.34,118.12
18,8,None,None
18,9,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,136.68,149.05
19,6,None,None
19,7,381.13,118.36
19,8,None,None
19,9,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,381.26,117.13
20,7,136.27,149.25
20,8,None,None
20,9,None,None
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,None,None
21,5,None,None
21,6,381.34,117.46
21,7,None,None
21,8,134.34,148.57
21,9,None,None
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,None,None
22,5,None,None
22,6,None,None
22,7,381.4,118.41
22,8,133.52,148.11
22,9,None,None
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,None,None
23,5,None,None
23,6,None,None
23,7,None,None
23,8,133.15,148.29
23,9,None,None
24,0,None,None
24,1,None,None
24,2,None,None
24,3,None,None
24,4,380.71,120.68
24,5,None,None
24,6,None,None
24,7,None,None
24,8,133.15,149.03
24,9,None,None
25,0,None,None
25,1,None,None
25,2,None,None
25,3,None,None
25,4,380.33,121.13
25,5,None,None
25,6,None,None
25,7,None,None
25,8,133.31,149.61
25,9,292.22,141.12
26,0,None,None
26,1,None,None
26,2,None,None
26,3,None,None
26,4,382.18,121.99
26,5,None,None
26,6,None,None
26,7,None,None
26,8,None,None
26,9,None,None
