frame,track,u,v
0,0,383.25,122.86
0,1,293.63,142.0
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
1,0,384.33,122.47
1,1,293.29,142.23
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
2,0,None,None
2,1,385.52,123.44
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
3,0,None,None
3,1,296.93,141.73
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
4,8,None,None
5,0,None,None
5,1,None,None
5,2,145.3,150.98
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
5,8,None,None
6,0,None,None
6,1,None,None
6,2,146.54,151.05
6,3,303.98,140.69
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
7,0,None,None
7,1,None,None
7,2,148.39,151.17
7,3,303.69,141.19
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
8,0,None,None
8,1,None,None
8,2,None,None
8,3,149.64,151.57
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
9,0,None,None
9,1,None,None
9,2,None,None
9,3,151.87,152.12
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
10,0,None,None
10,1,None,None
10,2,None,None
10,3,402.73,122.4
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
10,8,None,None
11,0,None,None
11,1,None,None
11,2,None,None
11,3,159.23,152.03
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
11,8,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,None,None
12,4,406.92,125.01
12,5,None,None
12,6,None,None
12,7,None,None
12,8,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,408.25,124.62
13,5,316.36,142.82
13,6,None,None
13,7,None,None
13,8,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,409.99,123.93
14,5,316.55,143.09
14,6,None,None
14,7,None,None
14,8,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,None,None
15,5,411.88,123.96
15,6,None,None
15,7,None,None
15,8,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,None,None
16,6,413.25,122.8
16,7,320.01,142.62
16,8,167.8,154.24
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,None,None
17,6,413.49,122.74
17,7,320.76,142.34
17,8,168.59,154.47
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,None,None
18,6,413.78,122.94
18,7,None,None
18,8,None,None
