frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
1,0,None,None
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
2,0,None,None
2,1,None,None
2,2,None,None
2,3,None,None
2,4,308.17,212.01
2,5,None,None
2,6,None,None
3,0,None,None
3,1,None,None
3,2,None,None
3,3,None,None
3,4,308.97,212.86
3,5,None,None
3,6,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
4,4,310.09,213.75
4,5,None,None
4,6,None,None
5,0,None,None
5,1,None,None
5,2,None,None
5,3,None,None
5,4,308.87,213.07
5,5,None,None
5,6,None,None
6,0,None,None
6,1,None,None
6,2,None,None
6,3,None,None
6,4,322.12,207.32
6,5,None,None
6,6,None,None
7,0,None,None
7,1,None,None
7,2,None,None
7,3,None,None
7,4,321.84,205.35
7,5,None,None
7,6,None,None
8,0,None,None
8,1,None,None
8,2,None,None
8,3,None,None
8,4,307.23,201.55
8,5,None,None
8,6,None,None
9,0,None,None
9,1,None,None
9,2,None,None
9,3,None,None
9,4,308.1,202.15
9,5,None,None
9,6,None,None
10,0,None,None
10,1,None,None
10,2,None,None
10,3,None,None
10,4,308.45,202.82
10,5,None,None
10,6,None,None
11,0,None,None
11,1,None,None
11,2,None,None
11,3,None,None
11,4,307.97,202.54
11,5,None,None
11,6,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,None,None
12,4,308.33,202.89
12,5,None,None
12,6,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,None,None
13,5,None,None
13,6,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,None,None
14,5,None,None
14,6,None,None
15,0,346.01,200.79
15,1,None,None
15,2,None,None
15,3,None,None
15,4,None,None
15,5,None,None
15,6,None,None
16,0,345.9,201.03
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,None,None
16,6,None,None
17,0,358.89,203.42
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,None,None
17,6,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,None,None
18,6,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,None,None
19,6,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,None,None
21,0,None,None
21,1,239.03,185.68
21,2,None,None
21,3,None,None
21,4,None,None
21,5,None,None
21,6,None,None
22,0,None,None
22,1,238.22,186.54
22,2,None,None
22,3,None,None
22,4,None,None
22,5,None,None
22,6,None,None
23,0,None,None
23,1,None,None
23,2,238.21,183.43
23,3,None,None
23,4,None,None
23,5,None,None
23,6,None,None
24,0,None,None
24,1,None,None
24,2,238.31,182.59
24,3,None,None
24,4,None,None
24,5,None,None
24,6,None,None
25,0,None,None
25,1,None,None
25,2,None,None
25,3,237.2,181.74
25,4,None,None
25,5,None,None
25,6,None,None
26,0,None,None
26,1,None,None
26,2,None,None
26,3,239.06,182.06
26,4,None,None
26,5,None,None
26,6,None,None
27,0,None,None
27,1,None,None
27,2,None,None
27,3,None,None
27,4,None,None
27,5,None,None
27,6,None,None
28,0,None,None
28,1,None,None
28,2,None,None
28,3,None,None
28,4,None,None
28,5,None,None
28,6,227.4,185.27
29,0,None,None
29,1,None,None
29,2,None,None
29,3,None,None
29,4,None,None
29,5,308.23,200.16
29,6,227.18,186.54
30,0,None,None
30,1,None,None
30,2,None,None
30,3,None,None
30,4,227.23,187.92
30,5,306.67,200.96
30,6,None,None
