frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
1,0,None,None
1,1,None,None
1,2,None,None
2,0,None,None
2,1,None,None
2,2,None,None
3,0,331.81,143.09
3,1,None,None
3,2,None,None
4,0,331.98,143.18
4,1,None,None
4,2,None,None
5,0,332.48,143.3
5,1,None,None
5,2,None,None
6,0,332.94,143.6
6,1,None,None
6,2,None,None
7,0,333.05,142.29
7,1,None,None
7,2,None,None
8,0,333.43,140.76
8,1,None,None
8,2,None,None
9,0,333.73,140.05
9,1,None,None
9,2,None,None
10,0,333.95,139.14
10,1,None,None
10,2,158.69,134.09
11,0,336.14,139.48
11,1,None,None
11,2,158.59,134.0
12,0,338.13,139.46
12,1,None,None
12,2,158.68,131.87
13,0,338.96,138.54
13,1,None,None
13,2,159.61,131.0
14,0,338.34,138.82
14,1,None,None
14,2,159.08,127.81
15,0,338.8,138.46
15,1,None,None
15,2,158.88,128.11
16,0,None,None
16,1,None,None
16,2,158.73,127.82
17,0,None,None
17,1,None,None
17,2,158.9,127.09
18,0,None,None
18,1,None,None
18,2,159.12,125.51
19,0,None,None
19,1,None,None
19,2,159.07,124.69
20,0,None,None
20,1,None,None
20,2,159.24,122.42
21,0,None,None
21,1,None,None
21,2,159.38,119.7
22,0,None,None
22,1,None,None
22,2,159.31,119.82
23,0,None,None
23,1,340.81,107.84
23,2,159.52,159.66
24,0,None,None
24,1,340.29,106.8
24,2,210.26,161.52
25,0,None,None
25,1,341.03,96.83
25,2,161.24,159.87
26,0,None,None
26,1,342.51,99.08
26,2,162.12,159.85
27,0,None,None
27,1,341.03,142.14
27,2,162.22,159.2
