frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
1,0,None,None
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
2,0,None,None
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
3,0,None,None
3,1,321.15,165.18
3,2,None,None
3,3,None,None
3,4,None,None
4,0,None,None
4,1,323.04,165.72
4,2,None,None
4,3,None,None
4,4,None,None
5,0,482.94,141.64
5,1,322.73,165.71
5,2,None,None
5,3,None,None
5,4,None,None
6,0,481.22,140.57
6,1,322.61,165.47
6,2,None,None
6,3,None,None
6,4,None,None
7,0,None,None
7,1,322.63,165.82
7,2,None,None
7,3,None,None
7,4,None,None
8,0,None,None
8,1,323.8,168.71
8,2,None,None
8,3,None,None
8,4,None,None
9,0,None,None
9,1,385.73,130.94
9,2,None,None
9,3,None,None
9,4,None,None
10,0,None,None
10,1,471.59,140.78
10,2,None,None
10,3,None,None
10,4,None,None
11,0,None,None
11,1,469.62,140.54
11,2,309.67,169.72
11,3,382.02,131.4
11,4,None,None
12,0,None,None
12,1,474.61,137.95
12,2,310.46,169.39
12,3,382.84,131.49
12,4,None,None
13,0,None,None
13,1,477.84,136.74
13,2,309.56,166.84
13,3,384.11,131.25
13,4,0.62,116.14
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,1.0,115.26
