frame,track,u,v
0,0,None,None
0,1,None,None
1,0,None,None
1,1,None,None
2,0,None,None
2,1,None,None
3,0,None,None
3,1,None,None
4,0,None,None
4,1,None,None
5,0,None,None
5,1,None,None
6,0,None,None
6,1,None,None
7,0,None,None
7,1,None,None
8,0,None,None
8,1,None,None
9,0,None,None
9,1,None,None
10,0,None,None
10,1,None,None
11,0,None,None
11,1,None,None
12,0,None,None
12,1,None,None
13,0,None,None
13,1,None,None
14,0,287.61,185.89
14,1,None,None
15,0,285.85,185.01
15,1,None,None
16,0,None,None
16,1,None,None
17,0,None,None
17,1,None,None
18,0,240.37,181.74
18,1,None,None
19,0,None,None
19,1,None,None
20,0,None,None
20,1,None,None
21,0,None,None
21,1,None,None
22,0,None,None
22,1,None,None
23,0,None,None
23,1,None,None
24,0,None,None
24,1,None,None
25,0,None,None
25,1,None,None
26,0,None,None
26,1,None,None
27,0,None,None
27,1,None,None
28,0,None,None
28,1,None,None
29,0,None,None
29,1,None,None
30,0,None,None
30,1,None,None
31,0,None,None
31,1,None,None
32,0,None,None
32,1,None,None
33,0,None,None
33,1,288.53,174.04
34,0,None,None
34,1,289.58,174.96
35,0,None,None
35,1,291.01,169.06
36,0,None,None
36,1,280.89,167.65
37,0,None,None
37,1,255.05,158.51
38,0,None,None
38,1,271.34,155.92
39,0,None,None
39,1,76.11,102.79
40,0,None,None
40,1,64.41,86.54
41,0,None,None
41,1,48.67,86.48
42,0,None,None
42,1,20.09,69.49
43,0,311.12,178.6
43,1,5.96,61.34
44,0,None,None
44,1,306.53,179.5
45,0,None,None
45,1,274.64,179.23
