frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,330.63,186.61
0,5,None,None
0,6,None,None
1,0,None,None
1,1,None,None
1,2,None,None
1,3,None,None
1,4,330.75,187.16
1,5,None,None
1,6,None,None
2,0,329.49,188.62
2,1,None,None
2,2,None,None
2,3,None,None
2,4,1.48,25.17
2,5,None,None
2,6,None,None
3,0,329.09,189.18
3,1,None,None
3,2,None,None
3,3,None,None
3,4,2.22,34.82
3,5,None,None
3,6,None,None
4,0,330.69,187.88
4,1,None,None
4,2,None,None
4,3,None,None
4,4,1.0,56.08
4,5,None,None
4,6,None,None
5,0,331.55,187.84
5,1,None,None
5,2,None,None
5,3,None,None
5,4,1.0,72.52
5,5,None,None
5,6,None,None
6,0,61.35,146.31
6,1,None,None
6,2,None,None
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
7,0,448.42,162.48
7,1,None,None
7,2,None,None
7,3,75.27,148.08
7,4,None,None
7,5,None,None
7,6,None,None
8,0,455.15,162.41
8,1,None,None
8,2,None,None
8,3,73.34,148.53
8,4,None,None
8,5,None,None
8,6,None,None
9,0,None,None
9,1,None,None
9,2,None,None
9,3,462.5,161.02
9,4,None,None
9,5,None,None
9,6,None,None
10,0,None,None
10,1,None,None
10,2,466.5,160.52
10,3,176.95,94.74
10,4,None,None
10,5,None,None
10,6,None,None
11,0,None,None
11,1,None,None
11,2,469.84,161.55
11,3,174.61,131.97
11,4,None,None
11,5,None,None
11,6,None,None
12,0,None,None
12,1,None,None
12,2,508.57,161.89
12,3,None,None
12,4,None,None
12,5,None,None
12,6,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,514.04,161.82
13,5,None,None
13,6,None,None
14,0,None,None
14,1,None,None
14,2,182.98,166.92
14,3,None,None
14,4,None,None
14,5,None,None
14,6,None,None
15,0,None,None
15,1,None,None
15,2,29.9,122.01
15,3,191.85,156.8
15,4,None,None
15,5,None,None
15,6,None,None
16,0,None,None
16,1,None,None
16,2,28.61,111.54
16,3,204.05,161.18
16,4,None,None
16,5,None,None
16,6,None,None
17,0,None,None
17,1,None,None
17,2,30.59,122.59
17,3,211.3,163.23
17,4,None,None
17,5,None,None
17,6,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,27.12,136.67
18,5,None,None
18,6,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,None,None
19,6,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,None,None
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,None,None
21,5,None,None
21,6,None,None
22,0,None,None
22,1,None,None
22,2,None,None
22,3,496.91,192.82
22,4,None,None
22,5,None,None
22,6,1.0,120.3
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,288.55,150.27
23,5,490.08,193.48
23,6,1.0,117.33
24,0,None,None
24,1,None,None
24,2,None,None
24,3,None,None
24,4,1.0,123.98
24,5,490.49,193.63
24,6,None,None
25,0,None,None
25,1,None,None
25,2,None,None
25,3,None,None
25,4,None,None
25,5,518.67,199.71
25,6,None,None
26,0,None,None
26,1,None,None
26,2,None,None
26,3,None,None
26,4,None,None
26,5,524.25,199.1
26,6,None,None
27,0,None,None
27,1,1.0,125.48
27,2,None,None
27,3,None,None
27,4,None,None
27,5,None,None
27,6,None,None
28,0,None,None
28,1,1.0,123.82
28,2,None,None
28,3,None,None
28,4,None,None
28,5,None,None
28,6,568.28,210.02
