frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
1,0,283.89,138.2
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
2,0,284.66,137.74
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
3,0,None,None
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
5,0,None,None
5,1,None,None
5,2,None,None
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
6,0,None,None
6,1,301.11,136.45
6,2,None,None
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
7,0,None,None
7,1,301.64,136.24
7,2,None,None
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
8,0,None,None
8,1,302.66,137.22
8,2,None,None
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
9,0,None,None
9,1,303.63,136.0
9,2,None,None
9,3,None,None
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
10,0,None,None
10,1,304.88,135.9
10,2,None,None
10,3,None,None
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
11,0,None,None
11,1,248.66,165.76
11,2,None,None
11,3,None,None
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
12,0,None,None
12,1,247.47,162.38
12,2,None,None
12,3,None,None
12,4,None,None
12,5,None,None
12,6,None,None
12,7,None,None
13,0,None,None
13,1,247.06,160.89
13,2,None,None
13,3,None,None
13,4,None,None
13,5,None,None
13,6,None,None
13,7,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,None,None
14,5,None,None
14,6,None,None
14,7,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,None,None
15,5,247.88,165.14
15,6,None,None
15,7,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,248.39,165.58
16,6,None,None
16,7,None,None
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,248.31,165.16
17,6,None,None
17,7,None,None
18,0,None,None
18,1,None,None
18,2,247.34,164.14
18,3,None,None
18,4,None,None
18,5,None,None
18,6,None,None
18,7,None,None
19,0,None,None
19,1,None,None
19,2,247.14,163.63
19,3,None,None
19,4,None,None
19,5,None,None
19,6,None,None
19,7,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,245.04,163.72
20,4,302.0,137.71
20,5,None,None
20,6,None,None
20,7,None,None
21,0,None,None
21,1,None,None
21,2,None,None
21,3,244.62,163.74
21,4,302.06,137.34
21,5,None,None
21,6,None,None
21,7,None,None
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,301.95,137.01
22,5,244.21,164.02
22,6,None,None
22,7,None,None
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,302.29,138.72
23,5,None,None
23,6,None,None
23,7,None,None
24,0,None,None
24,1,None,None
24,2,None,None
24,3,None,None
24,4,197.01,149.72
24,5,None,None
24,6,None,None
24,7,302.27,138.58
25,0,None,None
25,1,None,None
25,2,None,None
25,3,None,None
25,4,222.54,163.87
25,5,None,None
25,6,None,None
25,7,302.56,137.81
26,0,None,None
26,1,None,None
26,2,None,None
26,3,None,None
26,4,222.93,163.61
26,5,None,None
26,6,302.8,136.71
26,7,161.56,133.48
27,0,None,None
27,1,None,None
27,2,None,None
27,3,None,None
27,4,222.65,160.11
27,5,None,None
27,6,302.76,135.67
27,7,160.46,133.6
28,0,None,None
28,1,None,None
28,2,None,None
28,3,None,None
28,4,None,None
28,5,302.24,136.77
28,6,None,None
28,7,None,None
