frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
1,0,None,None
1,1,None,None
1,2,None,None
1,3,None,None
2,0,None,None
2,1,None,None
2,2,None,None
2,3,None,None
3,0,None,None
3,1,None,None
3,2,None,None
3,3,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
5,0,None,None
5,1,None,None
5,2,None,None
5,3,None,None
6,0,None,None
6,1,None,None
6,2,None,None
6,3,None,None
7,0,None,None
7,1,360.62,168.2
7,2,None,None
7,3,None,None
8,0,None,None
8,1,360.8,168.36
8,2,None,None
8,3,None,None
9,0,None,None
9,1,360.43,168.76
9,2,None,None
9,3,None,None
10,0,None,None
10,1,None,None
10,2,360.72,169.61
10,3,None,None
11,0,None,None
11,1,None,None
11,2,361.02,170.01
11,3,None,None
12,0,None,None
12,1,None,None
12,2,361.24,170.33
12,3,None,None
13,0,None,None
13,1,None,None
13,2,362.6,169.0
13,3,None,None
14,0,None,None
14,1,None,None
14,2,362.31,167.85
14,3,None,None
15,0,None,None
15,1,None,None
15,2,361.75,166.24
15,3,None,None
16,0,None,None
16,1,None,None
16,2,361.01,165.43
16,3,None,None
17,0,None,None
17,1,None,None
17,2,360.65,164.7
17,3,None,None
18,0,None,None
18,1,None,None
18,2,348.82,167.16
18,3,None,None
19,0,None,None
19,1,None,None
19,2,349.16,167.56
19,3,None,None
20,0,None,None
20,1,None,None
20,2,349.49,167.84
20,3,None,None
21,0,None,None
21,1,None,None
21,2,349.56,167.71
21,3,None,None
22,0,None,None
22,1,349.65,166.98
22,2,476.94,140.97
22,3,None,None
23,0,None,None
23,1,None,None
23,2,374.3,167.99
23,3,None,None
24,0,None,None
24,1,None,None
24,2,308.92,166.4
24,3,None,None
25,0,None,None
25,1,None,None
25,2,312.43,167.05
25,3,None,None
26,0,None,None
26,1,None,None
26,2,316.55,166.71
26,3,383.72,168.71
27,0,None,None
27,1,None,None
27,2,318.11,164.07
27,3,383.88,167.97
28,0,None,None
28,1,None,None
28,2,383.53,166.85
28,3,317.82,163.4
29,0,None,None
29,1,None,None
29,2,None,None
29,3,319.17,162.74
30,0,320.46,164.4
30,1,None,None
30,2,None,None
30,3,None,None
31,0,322.8,164.32
31,1,None,None
31,2,None,None
31,3,None,None
32,0,None,None
32,1,None,None
32,2,None,None
32,3,327.45,163.3
