frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
1,0,None,None
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
2,0,None,None
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
3,0,None,None
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
5,0,None,None
5,1,None,None
5,2,None,None
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
6,0,None,None
6,1,None,None
6,2,None,None
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
7,0,None,None
7,1,None,None
7,2,None,None
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
8,0,None,None
8,1,None,None
8,2,None,None
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
9,0,None,None
9,1,None,None
9,2,None,None
9,3,None,None
9,4,None,None
9,5,None,None
9,6,None,None
10,0,404.27,203.72
10,1,470.27,200.73
10,2,None,None
10,3,None,None
10,4,None,None
10,5,None,None
10,6,None,None
11,0,403.58,204.17
11,1,469.66,201.39
11,2,None,None
11,3,None,None
11,4,None,None
11,5,None,None
11,6,None,None
12,0,403.42,204.41
12,1,469.51,201.21
12,2,323.84,202.84
12,3,None,None
12,4,None,None
12,5,None,None
12,6,None,None
13,0,403.4,203.67
13,1,469.47,201.1
13,2,323.45,202.84
13,3,None,None
13,4,None,None
13,5,None,None
13,6,None,None
14,0,470.14,200.54
14,1,405.25,204.03
14,2,323.58,203.21
14,3,None,None
14,4,None,None
14,5,None,None
14,6,None,None
15,0,None,None
15,1,404.73,204.6
15,2,320.72,200.15
15,3,None,None
15,4,None,None
15,5,None,None
15,6,None,None
16,0,None,None
16,1,None,None
16,2,318.83,199.27
16,3,None,None
16,4,None,None
16,5,None,None
16,6,None,None
17,0,None,None
17,1,None,None
17,2,318.59,196.94
17,3,None,None
17,4,None,None
17,5,None,None
17,6,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,321.37,199.87
18,4,410.02,207.14
18,5,None,None
18,6,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,323.25,199.52
19,4,410.47,207.92
19,5,None,None
19,6,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,None,None
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,None,None
21,5,None,None
21,6,None,None
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,None,None
22,5,None,None
22,6,None,None
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,None,None
23,5,None,None
23,6,338.0,201.76
24,0,None,None
24,1,None,None
24,2,None,None
24,3,None,None
24,4,None,None
24,5,433.63,201.34
24,6,337.18,200.47
25,0,None,None
25,1,None,None
25,2,None,None
25,3,None,None
25,4,None,None
25,5,434.14,201.1
25,6,333.29,199.93
26,0,None,None
26,1,None,None
26,2,None,None
26,3,None,None
26,4,None,None
26,5,329.81,199.72
26,6,None,None
