frame,track,u,v
0,0,110.74,151.04
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
0,9,None,None
0,10,None,None
1,0,109.98,150.93
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
1,9,None,None
1,10,None,None
2,0,109.63,151.06
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
2,9,None,None
2,10,None,None
3,0,105.07,150.99
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
3,9,None,None
3,10,None,None
4,0,314.16,157.31
4,1,105.26,151.07
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
4,8,None,None
4,9,None,None
4,10,None,None
5,0,314.91,157.15
5,1,105.49,151.12
5,2,None,None
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
5,8,None,None
5,9,None,None
5,10,None,None
6,0,316.52,159.54
6,1,110.66,150.91
6,2,None,None
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
6,9,None,None
6,10,None,None
7,0,316.8,160.67
7,1,361.7,171.69
7,2,112.28,150.89
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
7,9,None,None
7,10,None,None
8,0,317.46,161.02
8,1,361.81,171.92
8,2,115.35,151.92
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
8,9,None,None
8,10,None,None
9,0,None,None
9,1,317.49,161.71
9,2,115.39,152.05
9,3,None,None
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
9,9,None,None
9,10,None,None
10,0,None,None
10,1,None,None
10,2,315.32,161.58
10,3,None,None
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
10,8,None,None
10,9,None,None
10,10,None,None
11,0,None,None
11,1,None,None
11,2,101.06,150.28
11,3,301.39,160.16
11,4,None,None
11,5,361.55,176.6
11,6,None,None
11,7,None,None
11,8,None,None
11,9,None,None
11,10,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,300.77,159.88
12,4,100.68,152.45
12,5,361.46,176.88
12,6,None,None
12,7,None,None
12,8,None,None
12,9,None,None
12,10,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,101.12,151.81
13,5,361.31,177.14
13,6,300.1,158.28
13,7,None,None
13,8,None,None
13,9,None,None
13,10,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,None,None
14,5,361.51,176.92
14,6,299.9,158.02
14,7,102.12,151.66
14,8,None,None
14,9,None,None
14,10,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,None,None
15,5,361.56,176.86
15,6,299.78,157.88
15,7,103.1,152.52
15,8,None,None
15,9,None,None
15,10,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,None,None
16,6,294.91,156.1
16,7,99.98,152.66
16,8,None,None
16,9,None,None
16,10,None,None
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,None,None
17,6,None,None
17,7,292.82,157.32
17,8,None,None
17,9,None,None
17,10,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,None,None
18,6,None,None
18,7,None,None
18,8,96.47,152.18
18,9,None,None
18,10,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,None,None
19,6,None,None
19,7,None,None
19,8,95.89,151.55
19,9,348.34,171.24
19,10,288.83,157.78
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,None,None
20,7,None,None
20,8,None,None
20,9,348.91,171.39
20,10,287.87,157.36
