frame,track,u,v
0,0,None,None
1,0,None,None
2,0,None,None
3,0,None,None
4,0,None,None
5,0,None,None
6,0,None,None
7,0,None,None
8,0,None,None
9,0,None,None
10,0,None,None
11,0,None,None
12,0,None,None
13,0,None,None
14,0,None,None
15,0,None,None
16,0,None,None
17,0,None,None
18,0,None,None
19,0,None,None
20,0,None,None
21,0,333.41,163.2
22,0,333.25,163.2
23,0,336.12,163.53
24,0,336.57,162.74
25,0,342.56,162.87
26,0,342.41,164.67
27,0,337.95,162.35
28,0,338.4,161.7
29,0,335.36,162.39
30,0,330.81,158.71
31,0,324.81,158.51
32,0,321.72,157.61
33,0,322.43,157.33
34,0,320.54,157.49
35,0,330.81,156.95
36,0,351.31,156.9
37,0,351.87,156.16
38,0,358.27,154.79
39,0,340.44,153.81
40,0,338.14,153.36
41,0,336.74,151.82
42,0,334.53,151.99
43,0,332.46,152.73
44,0,330.17,153.28
45,0,325.06,150.59
46,0,320.28,151.84
47,0,311.31,152.61
48,0,311.9,150.38
