frame,track,u,v
0,0,271.2,180.28
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
1,0,269.44,179.96
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
2,0,269.43,186.16
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
3,0,327.0,176.61
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
4,0,303.94,175.97
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
5,0,301.84,187.51
5,1,None,None
5,2,None,None
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
6,0,None,None
6,1,None,None
6,2,None,None
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
7,0,None,None
7,1,None,None
7,2,None,None
7,3,266.61,184.43
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
8,0,None,None
8,1,None,None
8,2,None,None
8,3,269.83,183.73
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
9,0,None,None
9,1,274.11,185.52
9,2,None,None
9,3,363.53,172.45
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
10,0,None,None
10,1,274.59,185.07
10,2,78.98,159.3
10,3,369.55,172.8
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
11,0,None,None
11,1,None,None
11,2,78.8,159.01
11,3,377.68,174.02
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,None,None
12,4,None,None
12,5,None,None
12,6,None,None
12,7,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,None,None
13,5,None,None
13,6,None,None
13,7,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,None,None
14,5,None,None
14,6,None,None
14,7,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,None,None
15,5,None,None
15,6,412.99,169.65
15,7,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,None,None
16,6,412.54,169.45
16,7,None,None
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,None,None
17,6,414.82,168.81
17,7,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,321.03,189.11
18,6,417.08,168.83
18,7,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,322.44,188.96
19,6,419.92,167.72
19,7,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,None,None
20,7,422.24,165.08
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,325.27,184.86
21,5,None,None
21,6,None,None
21,7,425.65,164.21
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,326.73,185.19
22,5,None,None
22,6,None,None
22,7,427.78,161.17
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,329.1,186.11
23,5,None,None
23,6,None,None
23,7,431.34,161.96
24,0,None,None
24,1,None,None
24,2,None,None
24,3,None,None
24,4,None,None
24,5,None,None
24,6,436.43,161.07
24,7,None,None
