frame,track,u,v
0,0,550.49,206.78
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
1,0,552.53,207.67
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
2,0,338.33,162.15
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
3,0,7.22,140.53
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,332.36,165.39
3,7,None,None
3,8,None,None
4,0,None,None
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,324.9,163.97
4,7,None,None
4,8,None,None
5,0,1.0,142.58
5,1,319.87,158.23
5,2,None,None
5,3,None,None
5,4,None,None
5,5,None,None
5,6,431.23,168.78
5,7,539.41,210.01
5,8,None,None
6,0,None,None
6,1,317.73,157.63
6,2,None,None
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,540.02,209.71
6,8,None,None
7,0,None,None
7,1,320.57,157.81
7,2,540.07,208.23
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
7,7,431.33,165.85
7,8,None,None
8,0,None,None
8,1,None,None
8,2,539.51,208.47
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
9,0,None,None
9,1,None,None
9,2,337.07,161.63
9,3,None,None
9,4,554.54,207.51
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
10,0,None,None
10,1,None,None
10,2,None,None
10,3,None,None
10,4,555.56,208.36
10,5,None,None
10,6,None,None
10,7,338.93,165.22
10,8,None,None
11,0,None,None
11,1,None,None
11,2,None,None
11,3,None,None
11,4,None,None
11,5,None,None
11,6,558.91,209.17
11,7,304.0,166.45
11,8,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,None,None
12,4,None,None
12,5,None,None
12,6,313.73,164.53
12,7,None,None
12,8,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,None,None
13,5,None,None
13,6,593.18,211.02
13,7,None,None
13,8,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,597.66,210.91
14,4,None,None
14,5,None,None
14,6,None,None
14,7,None,None
14,8,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,596.7,210.79
15,4,None,None
15,5,None,None
15,6,None,None
15,7,None,None
15,8,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,456.39,170.39
16,4,None,None
16,5,None,None
16,6,None,None
16,7,574.4,208.1
16,8,None,None
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,557.41,210.27
17,5,None,None
17,6,445.74,201.59
17,7,None,None
17,8,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,546.46,210.4
18,6,None,None
18,7,None,None
18,8,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,543.65,212.05
19,6,None,None
19,7,None,None
19,8,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,543.76,212.08
20,6,None,None
20,7,None,None
20,8,None,None
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,None,None
21,5,None,None
21,6,None,None
21,7,None,None
21,8,None,None
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,None,None
22,5,None,None
22,6,None,None
22,7,None,None
22,8,None,None
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,None,None
23,5,None,None
23,6,432.94,200.24
23,7,None,None
23,8,None,None
24,0,None,None
24,1,None,None
24,2,None,None
24,3,None,None
24,4,None,None
24,5,None,None
24,6,None,None
24,7,None,None
24,8,None,None
25,0,None,None
25,1,None,None
25,2,None,None
25,3,None,None
25,4,None,None
25,5,None,None
25,6,None,None
25,7,None,None
25,8,None,None
26,0,None,None
26,1,None,None
26,2,None,None
26,3,None,None
26,4,None,None
26,5,None,None
26,6,None,None
26,7,325.04,164.01
26,8,None,None
27,0,None,None
27,1,None,None
27,2,None,None
27,3,None,None
27,4,None,None
27,5,None,None
27,6,None,None
27,7,330.99,160.69
27,8,None,None
28,0,None,None
28,1,None,None
28,2,None,None
28,3,None,None
28,4,None,None
28,5,None,None
28,6,None,None
28,7,540.18,204.73
28,8,314.75,162.29
29,0,None,None
29,1,None,None
29,2,None,None
29,3,None,None
29,4,None,None
29,5,None,None
29,6,None,None
29,7,None,None
29,8,317.47,161.41
