frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
1,0,None,None
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
2,0,None,None
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
3,0,None,None
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
4,0,156.49,173.1
4,1,273.5,176.92
4,2,None,None
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
4,8,None,None
5,0,154.91,173.03
5,1,275.0,177.73
5,2,None,None
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
5,8,None,None
6,0,146.24,174.1
6,1,None,None
6,2,None,None
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
7,0,273.72,180.66
7,1,415.27,200.91
7,2,None,None
7,3,None,None
7,4,358.19,191.59
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
8,0,None,None
8,1,130.86,176.47
8,2,None,None
8,3,None,None
8,4,357.73,193.47
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
9,0,None,None
9,1,121.05,175.18
9,2,270.09,185.8
9,3,None,None
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
10,0,None,None
10,1,None,None
10,2,268.05,186.69
10,3,None,None
10,4,111.63,173.29
10,5,None,None
10,6,None,None
10,7,None,None
10,8,None,None
11,0,None,None
11,1,None,None
11,2,None,None
11,3,None,None
11,4,102.56,171.18
11,5,None,None
11,6,None,None
11,7,266.07,182.26
11,8,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,None,None
12,4,93.04,168.95
12,5,None,None
12,6,None,None
12,7,264.4,180.08
12,8,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,261.28,178.84
13,5,None,None
13,6,None,None
13,7,None,None
13,8,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,None,None
14,5,None,None
14,6,None,None
14,7,66.4,159.8
14,8,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,None,None
15,5,None,None
15,6,None,None
15,7,51.84,155.79
15,8,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,331.53,190.96
16,6,None,None
16,7,44.96,155.85
16,8,246.94,176.61
17,0,None,None
17,1,None,None
17,2,None,None
17,3,34.59,154.01
17,4,None,None
17,5,332.68,191.26
17,6,None,None
17,7,None,None
17,8,247.48,176.43
18,0,None,None
18,1,None,None
18,2,None,None
18,3,31.84,151.87
18,4,None,None
18,5,None,None
18,6,255.53,176.83
18,7,None,None
18,8,335.83,188.69
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,None,None
19,6,255.37,176.44
19,7,396.65,199.35
19,8,None,None
