frame,track,u,v
0,0,None,None
1,0,200.12,158.86
2,0,200.17,158.23
3,0,201.87,157.59
4,0,202.59,156.98
5,0,202.39,161.26
6,0,200.66,159.19
7,0,200.25,158.07
8,0,199.94,157.63
9,0,196.3,157.25
10,0,193.88,156.9
11,0,191.83,157.03
12,0,191.06,157.68
13,0,192.11,157.18
14,0,197.14,157.32
15,0,202.42,161.34
16,0,209.08,159.55
17,0,211.93,159.32
18,0,208.02,160.37
19,0,203.45,160.57
20,0,201.44,160.65
21,0,201.5,160.78
22,0,201.5,160.88
23,0,201.5,161.06
24,0,229.24,172.04
25,0,223.78,169.81
26,0,217.83,169.22
27,0,180.22,164.14
28,0,171.9,159.47
29,0,169.26,159.39
30,0,195.42,165.18
31,0,194.81,164.62
32,0,168.11,157.45
33,0,163.56,162.95
34,0,161.26,163.26
35,0,154.62,164.91
36,0,153.25,165.22
37,0,152.71,165.7
38,0,152.67,165.48
39,0,151.51,165.14
40,0,149.34,164.49
41,0,144.45,163.84
42,0,143.19,162.56
43,0,146.45,162.4
44,0,148.1,161.75
45,0,148.41,160.85
46,0,148.35,160.47
47,0,148.51,160.06
48,0,153.3,162.19
