frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
1,0,None,None
1,1,None,None
1,2,None,None
1,3,None,None
1,4,None,None
2,0,None,None
2,1,None,None
2,2,None,None
2,3,None,None
2,4,None,None
3,0,None,None
3,1,None,None
3,2,None,None
3,3,None,None
3,4,None,None
4,0,340.26,190.15
4,1,None,None
4,2,None,None
4,3,None,None
4,4,None,None
5,0,339.69,189.7
5,1,None,None
5,2,None,None
5,3,None,None
5,4,None,None
6,0,None,None
6,1,None,None
6,2,None,None
6,3,None,None
6,4,None,None
7,0,None,None
7,1,None,None
7,2,None,None
7,3,None,None
7,4,None,None
8,0,None,None
8,1,None,None
8,2,None,None
8,3,None,None
8,4,None,None
9,0,None,None
9,1,None,None
9,2,None,None
9,3,None,None
9,4,None,None
10,0,None,None
10,1,357.12,183.95
10,2,None,None
10,3,None,None
10,4,None,None
11,0,None,None
11,1,358.75,183.59
11,2,None,None
11,3,None,None
11,4,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,None,None
12,4,None,None
13,0,None,None
13,1,291.74,180.31
13,2,None,None
13,3,None,None
13,4,None,None
14,0,None,None
14,1,260.82,178.87
14,2,None,None
14,3,None,None
14,4,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
17,0,None,None
17,1,251.41,181.83
17,2,None,None
17,3,None,None
17,4,323.44,185.18
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,321.19,183.32
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,278.69,179.45
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,None,None
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,None,None
23,0,None,None
23,1,None,None
23,2,None,None
23,3,None,None
23,4,205.65,176.47
24,0,None,None
24,1,None,None
24,2,None,None
24,3,277.05,183.6
24,4,198.52,175.5
25,0,None,None
25,1,193.88,174.9
25,2,None,None
25,3,274.69,184.62
25,4,None,None
26,0,None,None
26,1,None,None
26,2,None,None
26,3,189.79,163.64
26,4,None,None
27,0,None,None
27,1,310.11,182.63
27,2,None,None
27,3,216.84,169.28
27,4,None,None
28,0,None,None
28,1,206.91,169.63
28,2,None,None
28,3,320.21,182.3
28,4,402.8,193.55
29,0,None,None
29,1,None,None
29,2,None,None
29,3,221.61,170.02
29,4,None,None
30,0,None,None
30,1,None,None
30,2,None,None
30,3,381.72,189.37
30,4,None,None
31,0,None,None
31,1,None,None
31,2,None,None
31,3,None,None
31,4,None,None
32,0,None,None
32,1,None,None
32,2,331.54,182.29
32,3,None,None
32,4,None,None
33,0,None,None
33,1,None,None
33,2,334.05,182.2
33,3,None,None
33,4,None,None
