frame,track,u,v
0,0,None,None
0,1,None,None
1,0,None,None
1,1,None,None
2,0,None,None
2,1,None,None
3,0,None,None
3,1,None,None
4,0,None,None
4,1,None,None
5,0,None,None
5,1,None,None
6,0,None,None
6,1,None,None
7,0,None,None
7,1,None,None
8,0,None,None
8,1,None,None
9,0,None,None
9,1,63.1,145.65
10,0,360.3,169.31
10,1,63.6,145.79
11,0,360.4,169.41
11,1,73.9,145.36
12,0,359.6,169.7
12,1,74.94,145.85
13,0,358.39,169.61
13,1,63.94,145.44
14,0,358.33,169.4
14,1,63.87,145.68
15,0,359.8,169.69
15,1,65.62,145.64
16,0,360.26,170.07
16,1,65.65,146.68
17,0,359.12,169.92
17,1,64.46,146.55
18,0,359.77,169.66
18,1,65.07,147.07
19,0,361.14,169.6
19,1,69.83,147.18
20,0,361.35,171.09
20,1,70.82,149.48
21,0,373.41,174.08
21,1,88.44,154.56
22,0,373.64,174.88
22,1,90.82,155.31
23,0,384.02,175.97
23,1,100.83,158.82
24,0,386.02,173.61
24,1,101.79,157.72
