frame,track,u,v
0,0,None,None
0,1,None,None
0,2,None,None
0,3,323.99,183.7
1,0,None,None
1,1,None,None
1,2,None,None
1,3,323.92,184.04
2,0,None,None
2,1,None,None
2,2,None,None
2,3,323.17,183.54
3,0,None,None
3,1,None,None
3,2,None,None
3,3,321.82,183.61
4,0,None,None
4,1,None,None
4,2,None,None
4,3,317.51,182.66
5,0,None,None
5,1,None,None
5,2,None,None
5,3,312.88,181.5
6,0,None,None
6,1,None,None
6,2,None,None
6,3,310.07,180.7
7,0,None,None
7,1,None,None
7,2,None,None
7,3,309.02,178.27
8,0,None,None
8,1,None,None
8,2,None,None
8,3,317.41,177.11
9,0,None,None
9,1,None,None
9,2,None,None
9,3,320.11,176.64
10,0,None,None
10,1,None,None
10,2,None,None
10,3,293.47,180.43
11,0,None,None
11,1,None,None
11,2,None,None
11,3,327.39,184.12
12,0,None,None
12,1,None,None
12,2,None,None
12,3,322.06,182.07
13,0,None,None
13,1,None,None
13,2,None,None
13,3,320.31,181.54
14,0,None,None
14,1,None,None
14,2,None,None
14,3,319.58,181.67
15,0,None,None
15,1,None,None
15,2,None,None
15,3,319.12,182.47
16,0,None,None
16,1,None,None
16,2,None,None
16,3,316.55,183.39
17,0,None,None
17,1,None,None
17,2,None,None
17,3,314.38,183.6
18,0,None,None
18,1,None,None
18,2,None,None
18,3,313.24,184.41
19,0,None,None
19,1,None,None
19,2,None,None
19,3,347.39,186.71
20,0,None,None
20,1,None,None
20,2,None,None
20,3,348.1,186.64
21,0,None,None
21,1,None,None
21,2,None,None
21,3,308.09,178.62
22,0,None,None
22,1,None,None
22,2,None,None
22,3,334.25,188.48
23,0,None,None
23,1,None,None
23,2,None,None
23,3,261.78,165.63
24,0,None,None
24,1,None,None
24,2,None,None
24,3,358.83,184.91
25,0,None,None
25,1,None,None
25,2,None,None
25,3,345.98,186.15
26,0,334.91,188.6
26,1,None,None
26,2,None,None
26,3,None,None
27,0,334.9,188.75
27,1,None,None
27,2,None,None
27,3,None,None
28,0,324.66,187.41
28,1,None,None
28,2,None,None
28,3,None,None
29,0,293.52,181.85
29,1,None,None
29,2,None,None
29,3,None,None
30,0,293.49,182.06
30,1,None,None
30,2,None,None
30,3,None,None
31,0,294.51,184.32
31,1,None,None
31,2,None,None
31,3,None,None
32,0,297.22,186.97
32,1,None,None
32,2,None,None
32,3,None,None
33,0,82.51,127.4
33,1,None,None
33,2,None,None
33,3,None,None
34,0,None,None
34,1,None,None
34,2,None,None
34,3,None,None
35,0,None,None
35,1,None,None
35,2,None,None
35,3,None,None
36,0,None,None
36,1,None,None
36,2,None,None
36,3,None,None
37,0,None,None
37,1,None,None
37,2,None,None
37,3,None,None
38,0,None,None
38,1,1.0,110.73
38,2,281.19,186.16
38,3,None,None
39,0,None,None
39,1,1.0,108.41
39,2,280.94,185.34
39,3,None,None
40,0,None,None
40,1,331.73,190.33
40,2,None,None
40,3,277.51,181.79
