frame,track,u,v
0,0,None,None
0,1,None,None
1,0,None,None
1,1,None,None
2,0,None,None
2,1,None,None
3,0,None,None
3,1,None,None
4,0,None,None
4,1,None,None
5,0,None,None
5,1,None,None
6,0,None,None
6,1,None,None
7,0,None,None
7,1,None,None
8,0,None,None
8,1,None,None
9,0,None,None
9,1,None,None
10,0,None,None
10,1,None,None
11,0,None,None
11,1,None,None
12,0,None,None
12,1,None,None
13,0,None,None
13,1,None,None
14,0,None,None
14,1,None,None
15,0,None,None
15,1,None,None
16,0,None,None
16,1,None,None
17,0,None,None
17,1,None,None
18,0,None,None
18,1,None,None
19,0,None,None
19,1,None,None
20,0,250.92,182.92
20,1,None,None
21,0,250.72,182.99
21,1,None,None
22,0,249.96,184.19
22,1,None,None
23,0,249.75,184.69
23,1,None,None
24,0,250.28,185.44
24,1,None,None
25,0,250.64,184.33
25,1,None,None
26,0,250.63,184.56
26,1,None,None
27,0,247.77,184.62
27,1,None,None
28,0,344.88,187.36
28,1,None,None
29,0,None,None
29,1,None,None
30,0,None,None
30,1,None,None
31,0,None,None
31,1,None,None
32,0,None,None
32,1,None,None
33,0,None,None
33,1,None,None
34,0,None,None
34,1,None,None
35,0,None,None
35,1,None,None
36,0,None,None
36,1,None,None
37,0,None,None
37,1,None,None
38,0,None,None
38,1,None,None
39,0,None,None
39,1,None,None
40,0,None,None
40,1,None,None
41,0,264.29,170.47
41,1,None,None
42,0,297.02,179.95
42,1,None,None
43,0,None,None
43,1,None,None
44,0,None,None
44,1,240.48,172.6
45,0,None,None
45,1,240.69,172.97
