frame,track,u,v
0,0,465.35,200.75
0,1,None,None
0,2,None,None
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
1,0,464.52,201.07
1,1,None,None
1,2,1.0,126.07
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
2,0,460.77,200.91
2,1,None,None
2,2,1.0,125.23
2,3,None,None
2,4,None,None
2,5,None,None
2,6,None,None
2,7,None,None
2,8,None,None
3,0,1.0,119.13
3,1,None,None
3,2,495.81,209.16
3,3,None,None
3,4,None,None
3,5,None,None
3,6,None,None
3,7,None,None
3,8,None,None
4,0,1.0,117.26
4,1,None,None
4,2,355.93,200.87
4,3,None,None
4,4,None,None
4,5,None,None
4,6,None,None
4,7,None,None
4,8,None,None
5,0,None,None
5,1,None,None
5,2,354.47,200.96
5,3,None,None
5,4,None,None
5,5,None,None
5,6,None,None
5,7,None,None
5,8,None,None
6,0,None,None
6,1,446.75,202.35
6,2,350.02,202.29
6,3,None,None
6,4,None,None
6,5,None,None
6,6,None,None
6,7,None,None
6,8,None,None
7,0,1.0,136.49
7,1,446.45,203.12
7,2,347.88,202.93
7,3,None,None
7,4,None,None
7,5,None,None
7,6,None,None
7,7,None,None
7,8,None,None
8,0,None,None
8,1,446.42,204.12
8,2,346.3,202.73
8,3,None,None
8,4,None,None
8,5,None,None
8,6,None,None
8,7,None,None
8,8,None,None
9,0,None,None
9,1,446.02,205.37
9,2,344.61,203.79
9,3,None,None
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
10,0,None,None
10,1,342.42,198.42
10,2,444.44,201.91
10,3,None,None
10,4,None,None
10,5,None,None
10,6,None,None
10,7,None,None
10,8,None,None
11,0,None,None
11,1,None,None
11,2,341.19,196.51
11,3,444.73,199.67
11,4,None,None
11,5,None,None
11,6,None,None
11,7,None,None
11,8,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,445.49,199.56
12,4,None,None
12,5,340.56,195.73
12,6,None,None
12,7,None,None
12,8,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,445.77,198.25
13,4,None,None
13,5,340.22,195.22
13,6,None,None
13,7,None,None
13,8,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,340.39,197.31
14,5,445.01,197.87
14,6,None,None
14,7,None,None
14,8,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,342.23,198.27
15,5,451.98,199.12
15,6,None,None
15,7,None,None
15,8,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,341.32,194.98
16,5,447.84,198.33
16,6,None,None
16,7,None,None
16,8,None,None
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,None,None
17,6,465.05,204.99
17,7,None,None
17,8,None,None
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,None,None
18,6,466.08,206.55
18,7,None,None
18,8,None,None
19,0,None,None
19,1,None,None
19,2,None,None
19,3,None,None
19,4,None,None
19,5,None,None
19,6,None,None
19,7,353.37,206.9
19,8,None,None
20,0,None,None
20,1,None,None
20,2,None,None
20,3,None,None
20,4,None,None
20,5,None,None
20,6,None,None
20,7,353.89,207.22
20,8,469.8,208.47
21,0,None,None
21,1,None,None
21,2,None,None
21,3,None,None
21,4,None,None
21,5,None,None
21,6,None,None
21,7,350.1,205.4
21,8,468.82,207.84
22,0,None,None
22,1,None,None
22,2,None,None
22,3,None,None
22,4,None,None
22,5,None,None
22,6,348.16,204.85
22,7,None,None
22,8,None,None
