frame,track,u,v
0,0,None,None
0,1,None,None
0,2,342.88,159.95
0,3,None,None
0,4,None,None
0,5,None,None
0,6,None,None
0,7,None,None
0,8,None,None
0,9,None,None
1,0,None,None
1,1,None,None
1,2,342.36,158.85
1,3,None,None
1,4,None,None
1,5,None,None
1,6,None,None
1,7,None,None
1,8,None,None
1,9,None,None
2,0,338.13,158.82
2,1,None,None
2,2,138.27,150.73
2,3,None,None
2,4,None,None
2,5,8.12,146.98
2,6,None,None
2,7,None,None
2,8,None,None
2,9,None,None
3,0,340.43,158.89
3,1,None,None
3,2,139.99,151.03
3,3,None,None
3,4,None,None
3,5,9.02,147.44
3,6,None,None
3,7,None,None
3,8,None,None
3,9,None,None
4,0,None,None
4,1,None,None
4,2,342.06,158.88
4,3,None,None
4,4,None,None
4,5,7.46,147.8
4,6,None,None
4,7,None,None
4,8,None,None
4,9,None,None
5,0,None,None
5,1,150.95,157.47
5,2,343.95,158.4
5,3,None,None
5,4,None,None
5,5,20.56,147.57
5,6,None,None
5,7,None,None
5,8,None,None
5,9,None,None
6,0,None,None
6,1,151.68,158.2
6,2,345.11,160.44
6,3,None,None
6,4,None,None
6,5,20.38,151.23
6,6,None,None
6,7,None,None
6,8,None,None
6,9,None,None
7,0,None,None
7,1,None,None
7,2,150.61,157.86
7,3,342.98,159.09
7,4,None,None
7,5,15.57,148.38
7,6,None,None
7,7,None,None
7,8,None,None
7,9,None,None
8,0,None,None
8,1,None,None
8,2,12.25,148.09
8,3,343.47,158.08
8,4,None,None
8,5,145.35,152.16
8,6,None,None
8,7,None,None
8,8,None,None
8,9,None,None
9,0,None,None
9,1,None,None
9,2,1.0,145.46
9,3,343.36,157.94
9,4,None,None
9,5,None,None
9,6,None,None
9,7,None,None
9,8,None,None
9,9,None,None
10,0,None,None
10,1,None,None
10,2,None,None
10,3,138.86,151.33
10,4,1.0,139.88
10,5,None,None
10,6,333.92,155.96
10,7,None,None
10,8,None,None
10,9,None,None
11,0,None,None
11,1,None,None
11,2,None,None
11,3,None,None
11,4,1.0,139.15
11,5,None,None
11,6,334.89,156.18
11,7,None,None
11,8,None,None
11,9,None,None
12,0,None,None
12,1,None,None
12,2,None,None
12,3,None,None
12,4,None,None
12,5,23.66,146.49
12,6,334.98,156.19
12,7,None,None
12,8,None,None
12,9,None,None
13,0,None,None
13,1,None,None
13,2,None,None
13,3,None,None
13,4,None,None
13,5,None,None
13,6,347.54,156.21
13,7,None,None
13,8,43.64,147.38
13,9,None,None
14,0,None,None
14,1,None,None
14,2,None,None
14,3,None,None
14,4,None,None
14,5,None,None
14,6,None,None
14,7,None,None
14,8,44.09,147.67
14,9,None,None
15,0,None,None
15,1,None,None
15,2,None,None
15,3,None,None
15,4,None,None
15,5,None,None
15,6,None,None
15,7,None,None
15,8,158.19,151.21
15,9,None,None
16,0,None,None
16,1,None,None
16,2,None,None
16,3,None,None
16,4,None,None
16,5,None,None
16,6,None,None
16,7,None,None
16,8,345.3,156.13
16,9,62.4,150.18
17,0,None,None
17,1,None,None
17,2,None,None
17,3,None,None
17,4,None,None
17,5,None,None
17,6,None,None
17,7,343.24,156.69
17,8,152.16,151.62
17,9,61.43,151.69
18,0,None,None
18,1,None,None
18,2,None,None
18,3,None,None
18,4,None,None
18,5,None,None
18,6,None,None
18,7,343.07,156.37
18,8,51.16,151.62
18,9,None,None
