frameID,groupID,x,y,w,h
18783,88,0.57,156.43,278.71,77.97
18784,88,0.57,156.43,278.71,77.97
18785,88,0.57,156.43,278.71,77.97
18786,88,0.57,156.43,278.71,77.97
18787,88,0.57,156.43,278.71,77.97
18788,88,0.57,156.43,278.71,77.97
18789,88,0.57,156.43,278.71,77.97
18790,88,0.57,156.43,255.21,77.97
18791,88,0.57,156.43,255.21,77.97
18792,88,0.57,156.43,255.21,77.97
18793,88,0.57,156.43,255.21,77.97
18794,88,0.57,156.43,255.21,77.97
18795,88,0.57,156.43,244.69,77.97
18796,88,0.57,156.43,244.69,77.97
18797,88,0.57,156.43,244.69,77.97
18798,88,0.57,156.43,244.69,77.97
18799,88,0.57,156.43,255.21,77.97
18800,88,0.57,156.43,255.21,77.97
18801,88,0.57,156.43,244.69,77.97
18802,88,0.57,156.43,244.69,77.97
18803,88,0.57,156.43,244.69,77.97
18804,88,0.57,156.43,244.69,77.97
18805,88,0.57,156.43,244.69,77.97
18806,88,0.57,156.43,244.69,77.97
18807,88,0.57,156.43,244.69,77.97
18808,88,0.57,156.43,244.69,77.97
18809,88,0.57,156.43,244.69,77.97
18810,88,0.57,156.43,244.69,77.97
18811,88,0.57,156.43,244.69,77.97
18812,88,0.57,145.2,258.07,89.2
18813,88,0.57,145.2,258.07,89.2
18814,88,0.57,145.2,258.07,89.2
18815,88,0.57,145.2,258.07,89.2
18816,88,0.57,145.2,258.07,89.2
18817,88,0.57,145.2,258.07,89.2
18818,88,0.57,145.2,258.07,89.2
18819,88,0.57,145.2,258.07,89.2
18820,88,0.57,145.2,258.07,89.2
18821,88,0.57,145.2,258.07,89.2
18822,88,0.57,145.2,258.07,89.2
18823,88,0.57,145.2,258.07,89.2
18824,88,0.57,145.2,258.07,89.2
18825,88,0.57,145.2,258.07,89.2
18826,88,0.57,145.2,258.07,89.2
18827,88,0.57,145.2,258.07,89.2
18828,88,0.57,145.2,258.07,89.2
18829,88,0.57,145.2,258.07,89.2
18830,88,0.57,145.2,258.07,89.2
18831,88,0.57,145.2,258.07,89.2
18832,88,0.57,145.2,258.07,89.2
18833,88,0.57,145.2,258.07,89.2
18834,88,0.57,145.2,258.07,89.2
18835,88,0.57,145.2,258.07,89.2
18836,88,0.57,145.2,258.07,89.2
18837,88,0.57,145.2,258.07,89.2
18838,88,0.57,145.2,258.07,89.2
18839,88,0.57,145.2,258.07,89.2
18840,88,0.57,145.2,258.07,89.2
18841,88,0.57,145.2,258.07,89.2
18842,88,0.57,145.2,258.07,89.2
18843,88,0.57,145.2,258.07,89.2
18844,88,0.57,145.2,258.07,89.2
18845,88,0.57,145.2,258.07,89.2
18846,88,0.57,145.2,258.07,89.2
18847,88,0.57,145.2,258.07,89.2
18848,88,0.57,145.2,258.07,89.2
18849,88,0.57,145.2,258.07,89.2
18850,88,0.57,145.2,258.07,89.2
18851,88,0.57,145.2,258.07,89.2
18852,88,0.57,145.2,258.07,89.2
18853,88,0.57,145.2,258.07,89.2
18854,88,0.57,145.2,258.07,89.2
18855,88,0.57,145.2,258.07,89.2
18856,88,0.57,145.2,258.07,89.2
18857,88,0.57,145.2,258.07,89.2
18858,88,0.57,145.2,258.07,89.2
18859,88,0.57,145.2,258.07,89.2
18860,88,0.57,145.2,258.07,89.2
18861,88,0.57,145.2,258.07,89.2
18862,88,0.57,145.2,258.07,89.2
18863,88,0.57,145.2,258.07,89.2
18864,88,0.57,145.2,258.07,89.2
18865,88,0.57,145.2,258.07,89.2
18866,88,0.57,145.2,258.07,89.2
18867,88,0.57,145.2,258.07,89.2
18868,88,0.57,145.2,258.07,89.2
18869,88,0.57,145.2,258.07,89.2
18870,88,0.57,145.2,258.07,89.2
18871,88,0.57,145.2,258.07,89.2
18872,88,0.57,145.2,258.07,89.2
18873,88,0.57,145.2,258.07,89.2
18874,88,0.57,145.2,258.07,89.2
18875,88,0.57,145.2,258.07,89.2
18876,88,0.57,145.2,258.07,89.2
18877,88,0.57,145.2,258.07,89.2
18878,88,0.57,145.2,258.07,89.2
18879,88,0.57,145.2,258.07,89.2
18880,88,0.57,145.2,258.07,89.2
18881,88,0.57,145.2,258.07,89.2
18882,88,0.57,145.2,258.07,89.2
18883,88,0.57,145.2,258.07,89.2
18884,88,0.57,145.2,258.07,89.2
18885,88,0.57,145.2,258.07,89.2
18886,88,0.57,145.2,258.07,89.2
18887,88,0.57,145.2,258.07,89.2
18888,88,0.57,145.2,258.07,89.2
18889,88,0.57,145.2,258.07,89.2
18890,88,0.57,145.2,258.07,89.2
18891,88,0.57,145.2,258.07,89.2
18892,88,0.57,145.2,258.07,89.2
18893,88,0.57,145.2,258.07,89.2
18894,88,0.57,145.2,258.07,89.2
18895,88,0.57,145.2,258.07,89.2
18896,88,0.57,145.2,258.07,89.2
18897,88,0.57,145.2,258.07,89.2
18898,88,0.57,145.2,258.07,89.2
18899,88,0.57,145.2,258.07,89.2
18900,88,0.57,145.2,258.07,89.2
18901,88,0.57,145.2,258.07,89.2
18902,88,0.57,145.2,258.07,89.2
18903,88,0.57,145.2,258.07,89.2
18904,88,0.57,145.2,258.07,89.2
18905,88,0.57,145.2,258.07,89.2
18905,89,189.69,171.03,33.57,53.54
18906,88,0.57,145.2,258.07,89.2
18906,89,189.69,171.03,33.57,53.54
18907,88,0.57,145.2,258.07,89.2
18907,89,189.69,171.03,33.57,53.54
18908,88,0.57,145.2,258.07,89.2
18908,89,189.69,171.03,33.57,53.54
18909,88,0.57,145.2,258.07,89.2
18909,89,189.69,171.03,33.57,53.54
18910,88,0.57,145.2,258.07,89.2
18911,88,0.57,145.2,258.07,89.2
18912,88,0.57,145.2,258.07,89.2
18913,88,0.57,145.2,258.07,89.2
18914,88,0.57,145.2,258.07,89.2
18915,88,0.57,145.2,258.07,89.2
18916,88,0.57,145.2,258.07,89.2
18917,88,0.57,145.2,258.07,89.2
18918,88,0.57,145.2,258.07,89.2
18919,88,0.57,145.2,258.07,89.2
18920,88,0.57,145.2,258.07,89.2
18921,88,0.57,145.2,258.07,89.2
18922,88,0.57,145.2,258.07,89.2
18923,88,0.57,145.2,258.07,89.2
18924,88,0.57,145.2,258.07,89.2
18925,88,0.57,145.2,258.07,89.2
18926,88,0.57,145.2,258.07,89.2
18927,88,0.57,145.2,258.07,89.2
18928,88,0.57,145.2,258.07,89.2
18929,88,0.57,145.2,258.07,89.2
18930,88,0.57,145.2,258.07,89.2
18931,88,0.57,145.2,258.07,89.2
18932,88,0.57,145.2,258.07,89.2
18933,88,0.57,145.2,258.07,89.2
18934,88,0.57,145.2,258.07,89.2
18935,88,0.57,145.2,258.07,89.2
18936,88,0.57,145.2,258.07,89.2
18937,88,0.57,145.2,258.07,89.2
18938,88,0.57,145.2,258.07,89.2
18939,88,0.57,145.2,258.07,89.2
18940,88,0.57,145.2,258.07,89.2
18941,88,0.57,145.2,258.07,89.2
18942,88,0.57,145.2,258.07,89.2
18943,88,0.57,145.2,258.07,89.2
18944,88,0.57,145.2,258.07,89.2
18945,88,0.57,145.2,258.07,89.2
18946,88,0.57,145.2,258.07,89.2
18947,88,0.57,145.2,258.07,89.2
18948,88,0.57,145.2,258.07,89.2
18949,88,0.57,145.2,258.07,89.2
18950,88,0.57,145.2,258.07,89.2
18951,88,0.57,145.2,258.07,89.2
18952,88,0.57,145.2,258.07,89.2
18953,88,0.57,145.2,258.07,89.2
18954,88,0.57,145.2,258.07,89.2
18955,88,0.57,145.2,258.07,89.2
18956,88,0.57,145.2,258.07,89.2
18957,88,0.57,145.2,258.07,89.2
18958,88,0.57,145.2,258.07,89.2
18959,88,0.57,145.2,258.07,89.2
18960,88,0.57,145.2,258.07,89.2
18961,88,0.57,145.2,258.07,89.2
18962,88,0.57,145.2,258.07,89.2
18963,88,0.57,145.2,258.07,89.2
18964,88,0.57,145.2,258.07,89.2
18965,88,0.57,145.2,258.07,89.2
18966,88,0.57,145.2,258.07,89.2
18967,88,0.57,145.2,258.07,89.2
18968,88,0.57,145.2,258.07,89.2
18969,88,0.57,145.2,258.07,89.2
18970,88,0.57,145.2,258.07,89.2
18971,88,0.57,145.2,258.07,89.2
18972,88,0.57,145.2,258.07,89.2
18973,88,0.57,145.2,258.07,89.2
18974,88,0.57,145.2,258.07,89.2
18975,88,0.57,145.2,258.07,89.2
18976,88,0.57,145.2,258.07,89.2
18977,88,0.57,145.2,258.07,89.2
18978,88,0.57,145.2,258.07,89.2
18979,88,0.57,145.2,258.07,89.2
18980,88,0.57,145.2,258.07,89.2
18981,88,0.57,145.2,258.07,89.2
18982,88,0.57,145.2,258.07,89.2
18983,88,0.57,145.2,258.07,89.2
18984,88,0.57,145.2,258.07,89.2
18985,88,0.57,145.2,258.07,89.2
18986,88,0.57,145.2,258.07,89.2
18987,88,0.57,145.2,258.07,89.2
18988,88,0.57,145.2,258.07,89.2
18989,88,0.57,145.2,258.07,89.2
18990,88,0.57,145.2,258.07,89.2
18991,88,0.57,145.2,258.07,89.2
18992,88,0.57,145.2,258.07,89.2
18993,88,0.57,145.2,258.07,89.2
18994,88,0.57,145.2,258.07,89.2
18995,88,0.57,145.2,258.07,89.2
18996,88,0.57,145.2,258.07,89.2
18997,88,0.57,145.2,258.07,89.2
18998,88,0.57,145.2,258.07,89.2
18999,88,0.57,145.2,258.07,89.2
19000,88,0.57,145.2,258.07,89.2
19003,90,68.35,141.8,55.52,39.29
19003,91,323.6,160.49,66.04,35.27
19004,90,68.35,141.8,55.52,39.29
19004,91,323.6,160.49,66.04,35.27
19005,91,323.6,160.49,66.04,35.27
19006,90,68.35,141.8,55.52,39.29
19006,91,323.6,160.49,66.04,35.27
19007,90,68.35,141.8,55.52,39.29
19007,91,323.6,160.49,66.04,35.27
19008,90,68.35,141.8,55.52,39.29
19008,92,332.63,163.91,57.01,31.86
19009,90,68.35,141.8,55.52,39.29
19009,92,332.63,163.91,57.01,31.86
19010,90,68.35,141.8,55.52,39.29
19010,92,332.63,163.91,57.01,31.86
19011,90,68.35,141.8,55.52,39.29
19011,92,332.63,163.91,57.01,31.86
19012,90,68.35,141.8,55.52,39.29
19012,92,332.63,163.91,57.01,31.86
19013,90,68.35,141.8,55.52,39.29
19013,92,332.63,163.91,57.01,31.86
19014,90,68.35,141.8,55.52,39.29
19014,92,332.63,163.91,57.01,31.86
19015,90,68.35,141.8,55.52,39.29
19015,92,332.63,163.91,57.01,31.86
19016,90,68.35,141.8,55.52,39.29
19016,92,332.63,163.91,57.01,31.86
19017,90,68.35,141.8,55.52,40.32
19017,92,332.63,163.91,62.11,33.92
19018,90,68.35,141.8,55.52,40.32
19018,92,332.63,163.91,62.11,33.92
19019,90,68.35,141.8,55.52,40.32
19019,92,332.63,163.91,62.11,33.92
19020,90,68.35,141.8,55.52,40.32
19020,92,332.63,163.91,62.11,33.92
19021,90,68.35,141.8,55.52,40.32
19021,92,332.63,163.91,62.11,33.92
19022,90,68.35,141.8,55.52,40.32
19022,92,332.63,163.91,62.11,33.92
19023,90,68.35,141.8,55.52,40.32
19023,92,332.63,163.91,62.11,33.92
19024,90,68.35,141.8,94.82,40.32
19024,92,332.63,163.91,62.11,33.92
19025,92,332.63,163.91,62.11,33.92
19025,90,71.94,141.89,91.23,40.23
19026,93,332.63,163.91,72.98,33.92
19026,90,71.94,141.89,91.23,40.23
19027,93,332.63,163.91,72.98,33.92
19027,90,71.94,141.89,91.23,40.23
19028,93,332.63,163.91,72.98,33.92
19028,90,71.94,141.89,91.23,40.23
19029,92,332.63,163.91,72.98,33.92
19029,90,71.94,141.89,91.23,40.23
19030,92,332.63,163.91,72.98,33.92
19030,90,103.19,141.89,59.98,39.2
19031,92,332.63,163.91,72.98,33.92
19031,90,103.19,141.89,59.98,39.2
19032,92,332.63,163.91,72.98,33.92
19032,90,103.19,138.29,59.98,45.65
19033,90,68.35,138.29,94.82,45.65
19033,92,332.63,163.91,72.98,33.92
19034,90,68.35,138.29,94.82,45.65
19034,92,332.63,163.91,72.98,33.92
19035,90,68.35,138.29,94.82,45.65
19035,92,332.63,163.91,72.98,33.92
19036,92,332.63,163.91,72.98,33.92
19036,90,71.94,138.29,91.23,45.65
19037,92,332.63,163.91,72.98,31.86
19037,94,142.16,144.58,46.01,37.05
19037,95,5.77,138.29,141.98,45.65
19038,92,332.63,163.91,72.98,31.86
19038,94,142.16,144.58,46.01,38.24
19039,92,332.63,163.91,72.98,31.86
19039,94,142.16,144.58,46.01,38.24
19040,92,332.63,163.91,72.98,31.86
19040,94,142.16,144.58,46.01,38.24
19041,92,332.63,163.91,72.98,31.86
19041,94,127.36,138.29,60.81,45.65
19042,92,332.63,163.91,72.98,31.86
19042,94,127.36,138.29,60.81,45.65
19043,92,332.63,163.91,72.98,31.86
19043,94,127.36,138.29,60.81,45.65
19044,92,332.63,163.91,72.98,31.86
19044,94,127.36,138.29,60.81,45.65
19045,92,332.63,163.91,72.98,31.86
19045,94,127.36,138.29,60.81,45.65
19046,92,332.63,163.91,72.98,31.86
19046,94,127.36,138.29,60.81,45.65
19047,92,332.63,163.91,72.98,31.86
19047,94,127.36,138.29,60.81,45.65
19048,92,332.63,163.91,72.98,31.86
19048,94,127.36,138.29,60.81,45.65
19049,92,332.63,163.91,72.98,31.86
19049,94,127.36,138.29,60.81,45.65
19050,92,332.63,163.91,72.98,31.86
19050,94,127.36,138.29,60.81,45.65
19051,92,332.63,163.91,72.98,31.86
19051,94,127.36,138.29,60.81,45.65
19052,92,332.63,163.91,72.98,31.86
19052,94,127.36,138.29,60.81,45.65
19053,92,332.63,163.91,72.98,31.86
19053,94,127.36,138.29,60.81,45.65
19054,92,332.63,163.91,72.98,31.86
19054,94,127.36,138.29,60.81,45.65
19055,92,332.63,163.91,72.98,31.85
19055,94,127.36,138.29,60.81,45.65
19056,92,332.63,163.91,57.01,31.85
19056,94,142.16,144.58,21.01,38.24
19057,92,332.63,163.91,57.01,31.85
19057,94,96.22,144.58,66.95,38.24
19058,92,332.63,163.91,60.85,31.85
19058,94,96.22,144.58,66.95,38.24
19059,92,68.35,141.8,325.13,53.97
19059,94,142.16,144.58,21.01,38.24
19060,92,68.35,141.8,321.29,53.97
19060,94,96.22,146.7,61.55,36.12
19061,92,68.35,141.8,321.29,53.96
19061,94,96.22,138.29,61.55,45.65
19062,92,103.19,141.89,286.45,53.88
19063,92,103.19,141.89,286.45,53.87
19063,94,93.53,138.29,69.64,45.65
19064,92,103.19,141.89,286.45,53.87
19064,94,93.53,138.29,69.64,45.65
19065,92,103.19,141.89,286.45,53.87
19065,94,93.53,138.29,69.64,45.65
19066,92,103.19,141.89,286.45,53.87
19066,94,93.53,138.29,69.64,45.65
19067,92,103.19,141.89,286.45,53.87
19067,94,93.53,138.29,94.64,45.65
19068,92,103.19,141.89,286.45,53.87
19068,94,93.53,138.29,94.64,45.65
19069,92,103.19,141.89,290.29,53.87
19069,96,5.77,138.29,182.4,45.65
19070,92,332.63,163.91,60.85,31.85
19070,94,93.53,138.29,94.64,45.65
19071,92,332.63,163.91,60.85,31.85
19071,94,93.53,138.29,94.64,45.65
19072,92,332.63,163.91,60.85,31.85
19072,94,93.53,138.29,94.64,45.65
19073,92,332.63,163.91,60.85,31.85
19073,94,93.53,138.29,94.64,45.65
19074,92,332.63,163.91,60.85,31.85
19074,94,93.53,138.29,94.64,45.65
19075,92,332.63,163.91,60.85,31.85
19075,94,93.53,138.29,94.64,45.65
19076,92,332.63,163.91,60.85,31.85
19076,94,93.53,138.29,94.64,45.65
19077,92,332.63,163.91,60.85,31.85
19077,94,93.53,138.29,94.64,45.65
19078,92,332.63,163.91,60.85,31.85
19078,94,93.53,138.29,94.64,45.65
19079,92,332.63,163.91,60.85,31.85
19079,94,93.53,138.29,94.64,45.65
19080,92,332.63,163.91,60.85,31.85
19080,94,93.53,138.29,94.64,45.65
19081,92,332.63,163.91,60.85,31.85
19081,94,93.53,138.29,94.64,45.65
19082,92,332.63,163.91,60.85,31.85
19082,94,93.53,138.29,94.64,45.65
19083,92,332.63,163.91,60.85,31.85
19083,94,93.53,138.29,94.64,45.65
19084,92,332.63,163.91,60.85,31.85
19084,94,93.53,138.29,94.64,45.65
19085,92,332.63,163.91,60.85,31.85
19085,94,93.53,138.29,94.64,45.65
19086,92,332.63,163.91,60.85,31.85
19086,94,93.53,138.29,94.64,45.65
19087,92,359.34,165.18,34.14,30.58
19087,96,5.77,138.72,157.4,42.38
19087,94,93.53,138.29,94.64,45.65
19088,92,359.34,165.18,34.14,30.58
19088,96,5.77,138.72,157.4,42.38
19088,94,93.53,138.29,94.64,45.65
19089,92,332.63,163.91,60.85,31.85
19089,94,93.53,138.29,94.64,45.65
19090,92,332.63,163.91,60.85,31.85
19090,94,93.53,138.29,94.64,45.65
19091,92,332.63,163.91,60.85,29.06
19091,94,93.53,138.29,94.64,45.65
19092,92,359.34,165.18,34.14,27.79
19092,94,93.53,138.29,94.64,45.65
19093,92,359.34,165.18,34.14,27.79
19093,94,93.53,138.29,94.64,45.65
19094,92,359.34,165.18,34.14,27.79
19094,94,93.53,138.29,94.64,45.65
19095,92,103.19,141.89,290.29,51.08
19095,94,93.53,138.29,94.64,45.65
19096,92,103.19,141.89,290.29,51.08
19097,92,359.34,165.18,34.14,27.79
19097,94,145.1,146.7,12.67,36.12
19098,92,359.34,165.18,34.14,27.79
19098,97,103.19,141.89,240.27,50.01
19098,98,146.25,154.07,41.2,26.48
19099,92,359.34,165.18,34.14,27.79
19099,97,103.19,141.89,240.27,50.01
19100,92,359.34,165.18,34.14,27.79
19101,92,359.34,165.18,34.14,27.79
19101,94,145.1,146.7,42.35,36.12
19102,92,359.34,165.18,34.14,27.79
19102,97,103.19,141.89,240.27,50.01
19102,94,93.53,146.7,93.92,36.12
19103,92,359.34,165.18,34.14,27.79
19103,97,103.19,141.89,240.27,50.01
19103,94,93.53,146.7,93.92,36.12
19104,92,103.19,141.89,290.29,51.08
19104,96,2.61,138.72,20.45,42.38
19105,92,103.19,141.89,290.29,51.08
19105,96,2.61,138.72,20.45,42.38
19106,92,103.19,141.89,290.29,51.08
19106,94,93.53,146.7,93.92,36.12
19107,92,103.19,141.89,290.29,51.08
19107,94,93.53,146.7,93.92,36.12
19108,92,103.19,141.89,290.29,51.08
19108,94,93.53,146.7,93.92,36.12
19109,92,103.19,141.89,290.29,51.08
19109,94,93.53,152.16,93.92,28.36
19110,92,103.19,141.89,290.29,51.08
19111,92,103.19,141.89,290.29,51.08
19111,94,93.53,152.16,61.98,28.39
19112,92,103.19,141.89,290.29,51.08
19113,92,103.19,141.89,290.29,51.08
19113,94,146.25,154.07,41.2,26.48
19114,92,103.19,141.89,290.29,51.08
19114,94,146.25,154.07,41.2,26.48
19115,92,103.19,141.89,290.29,51.08
19115,94,145.1,146.7,42.35,36.12
19116,92,103.19,141.89,290.29,51.08
19116,94,145.1,146.7,42.35,36.12
19117,92,103.19,141.89,290.29,51.08
19117,94,146.25,154.07,41.2,26.48
19118,92,103.19,141.89,290.29,51.08
19118,94,145.1,146.7,42.35,36.12
19119,92,103.19,141.89,290.29,51.08
19119,94,145.1,146.7,42.35,36.12
19120,92,103.19,141.89,290.29,51.08
19120,94,93.53,146.7,64.24,36.12
19121,92,103.19,141.89,290.29,51.08
19121,94,93.53,138.29,94.64,45.65
19122,92,103.19,141.89,290.29,51.08
19122,94,93.53,138.29,94.64,45.65
19123,92,103.19,141.89,290.29,51.08
19123,94,93.53,148.86,94.64,32.77
19124,92,103.19,141.89,290.29,51.08
19124,94,93.53,148.86,94.64,32.77
19125,92,103.19,141.89,290.29,51.08
19125,94,93.53,148.86,94.64,32.77
19126,92,103.19,141.89,290.29,51.08
19126,94,93.53,138.29,94.64,45.65
19127,92,103.19,141.89,290.29,51.08
19127,99,127.36,138.29,251.31,57.48
19127,96,5.77,138.72,120.6,42.38
19128,92,103.19,141.89,290.29,51.08
19128,99,127.36,138.29,251.31,57.48
19128,96,5.77,138.72,120.6,42.38
19129,92,103.19,141.89,290.29,51.08
19129,94,93.53,138.29,285.14,57.48
19129,96,5.77,138.72,120.6,42.38
19130,92,103.19,141.89,290.29,51.08
19130,94,93.53,138.29,285.14,57.48
19130,96,5.77,138.72,120.6,42.38
19131,92,103.19,141.89,290.29,51.08
19131,94,93.53,138.29,285.14,57.48
19131,96,5.77,138.72,120.6,42.38
19132,92,103.19,141.89,290.29,51.08
19132,94,93.53,138.29,285.14,57.48
19133,92,103.19,141.89,290.29,51.08
19133,94,93.53,146.7,285.14,49.07
19134,92,103.19,141.89,290.29,51.08
19134,94,93.53,146.7,285.14,49.07
19135,92,103.19,141.89,290.29,51.08
19135,94,93.53,148.86,285.14,46.91
19136,92,103.19,141.89,290.29,51.08
19136,94,93.53,148.86,285.14,46.91
19137,92,103.19,141.89,290.29,51.08
19137,94,93.53,148.86,285.14,46.91
19138,92,103.19,141.89,290.29,51.08
19138,94,93.53,148.86,285.14,46.91
19139,92,103.19,141.89,290.29,51.08
19139,94,93.53,148.86,285.14,46.91
19139,96,5.77,138.72,120.6,42.38
19140,92,103.19,141.89,290.29,51.08
19140,94,93.53,148.86,285.14,46.91
19140,96,5.77,138.72,120.6,42.38
19141,92,103.19,141.89,290.29,51.08
19141,94,93.53,148.86,285.14,46.91
19141,96,5.77,138.72,120.6,42.38
19142,92,103.19,141.89,290.29,51.08
19142,94,93.53,148.86,285.14,46.91
19143,92,103.19,141.89,290.29,51.08
19143,94,93.53,148.86,285.14,46.91
19144,92,103.19,141.89,290.29,51.08
19144,94,93.53,148.86,285.14,46.91
19145,92,103.19,141.89,290.29,51.08
19145,94,93.53,148.86,285.14,46.91
19146,92,103.19,141.89,290.29,51.08
19146,94,93.53,148.86,285.14,46.91
19147,92,103.19,141.89,290.29,51.08
19147,94,93.53,144.55,285.14,51.22
19148,92,103.19,141.89,290.29,51.08
19148,96,107.4,144.55,27.37,33.71
19149,92,103.19,141.89,290.29,51.08
19149,96,107.4,144.55,27.37,33.71
19150,92,103.19,141.89,290.29,51.08
19150,96,107.4,144.55,27.37,33.71
19151,92,103.19,141.89,290.29,51.08
19151,96,107.4,144.55,27.37,33.71
19152,92,103.19,141.89,290.29,51.08
19153,92,103.19,141.89,290.29,51.08
19154,92,103.19,141.89,290.29,53.87
19154,94,123.97,148.17,254.7,47.6
19155,92,103.19,141.89,290.29,53.87
19155,94,123.97,148.17,254.7,47.6
19156,92,103.19,141.89,290.29,53.87
19156,94,123.97,148.17,254.7,47.6
19157,92,103.19,141.89,290.29,53.87
19157,94,107.4,144.55,271.27,51.22
19158,92,103.19,141.89,290.29,53.87
19158,94,107.4,144.55,271.27,51.22
19159,92,359.34,165.18,34.14,30.58
19159,94,107.4,144.55,271.27,51.22
19160,92,359.34,165.4,30.3,30.36
19160,94,107.4,144.55,271.27,51.22
19161,92,359.34,165.4,30.3,30.36
19161,96,107.4,144.55,27.37,33.71
19162,92,359.34,165.4,30.3,30.36
19163,92,359.34,165.4,30.3,30.36
19163,100,146.25,159.19,197.21,32.71
19163,101,103.19,141.89,290.29,51.08
19164,92,359.34,165.4,30.3,30.36
19164,100,146.25,159.19,197.21,32.71
19165,92,359.34,165.4,30.3,30.36
19165,100,146.25,159.19,197.21,32.71
19166,92,359.34,165.18,34.14,30.58
19166,100,146.25,159.19,197.21,32.71
19167,92,359.34,165.18,34.14,30.58
19168,92,359.34,165.18,34.14,30.58
19169,92,359.34,165.18,34.14,27.79
19170,92,359.34,165.18,34.14,27.79
19172,92,359.34,165.18,34.14,27.79
19173,92,359.34,165.18,34.14,27.79
19173,94,93.53,148.86,249.93,43.04
19174,94,93.53,144.55,249.93,47.35
19175,92,359.34,165.18,34.14,27.79
19175,94,93.53,144.55,249.93,47.35
19176,92,359.34,165.18,34.14,27.79
19176,94,93.53,144.55,249.93,47.35
19177,92,359.34,165.18,34.14,27.79
19177,94,93.53,144.55,249.93,47.35
19178,92,359.34,165.18,34.14,27.79
19178,94,93.53,144.55,249.93,47.35
19179,92,359.34,165.18,34.14,27.79
19179,94,107.4,144.55,236.06,47.35
19180,92,359.34,165.18,34.14,27.79
19180,94,107.4,144.55,236.06,47.35
19181,92,359.34,165.18,34.14,27.79
19181,94,107.4,144.55,236.06,47.35
19182,92,359.34,165.18,34.14,27.79
19183,92,359.34,165.18,34.14,27.79
19184,92,359.34,165.18,34.14,27.79
19185,92,359.34,165.18,34.14,30.58
19185,94,93.53,152.16,105.94,31.29
19186,92,359.34,165.18,34.14,30.58
19186,94,93.53,152.16,105.94,31.29
19187,92,359.34,165.18,34.14,30.58
19187,94,93.53,144.55,105.94,38.9
19188,92,359.34,165.18,34.14,27.79
19188,94,93.53,144.55,105.94,38.9
19189,94,93.53,144.55,114.59,38.9
19190,94,93.53,144.55,114.59,38.9
19191,94,93.53,144.55,105.94,38.9
19192,94,93.53,144.55,105.94,38.9
19193,94,93.53,144.55,105.94,38.9
19194,94,93.53,144.55,105.94,38.9
19195,94,93.53,144.55,126.5,43.14
19196,94,107.4,144.55,112.63,43.14
19197,92,332.63,163.91,46.04,31.86
19197,94,107.4,144.55,92.07,38.9
19198,102,107.4,144.55,92.07,38.9
19199,94,107.4,144.55,92.07,38.9
19200,92,103.19,141.89,290.29,51.08
19200,103,162.51,148.86,25.66,38.07
19200,104,189.1,158.44,58.08,30.8
19201,92,103.19,141.89,290.29,51.08
19201,103,162.51,148.86,25.66,38.07
19201,94,93.53,152.16,153.65,37.08
19202,92,103.19,141.89,290.29,51.08
19202,104,93.53,152.16,153.65,37.08
19203,92,103.19,141.89,290.29,51.08
19204,92,103.19,141.89,290.29,51.08
19205,92,103.19,141.89,290.29,51.08
19205,104,93.53,152.16,153.65,37.08
19206,92,103.19,141.89,290.29,51.08
19206,103,162.51,148.86,25.66,38.07
19206,104,93.53,152.16,153.65,37.08
19207,105,103.19,141.89,290.29,51.08
19207,103,162.51,148.86,25.66,38.07
19207,104,93.53,152.16,153.65,37.08
19209,92,359.34,165.33,121.37,40.14
19210,92,359.34,165.33,121.37,40.14
19211,92,359.34,165.33,121.37,40.14
19212,92,359.34,165.33,121.37,40.14
19213,92,359.34,165.33,121.37,40.14
19214,92,359.34,165.33,121.37,40.14
19215,92,359.34,165.33,121.37,40.14
19216,92,359.34,165.33,121.37,40.14
19217,92,359.34,165.33,121.37,40.14
19218,92,359.34,165.33,121.37,40.14
19219,92,359.34,165.33,121.37,40.14
19220,92,359.34,165.33,121.37,40.14
19221,94,369.09,165.33,111.62,40.14
19222,94,369.09,169.74,113.43,31.53
19223,92,377.62,168.33,104.9,32.94
19224,92,377.62,168.33,104.9,32.94
19224,94,425.79,162.99,54.92,42.48
19225,92,359.34,162.99,121.37,42.48
19225,106,377.62,168.33,104.9,32.94
19226,92,359.34,162.99,121.37,42.48
19226,106,377.62,168.33,104.9,32.94
19227,92,359.34,162.99,121.37,42.48
19227,106,377.62,168.33,104.9,32.94
19228,92,359.34,162.99,121.37,42.48
19228,106,377.62,168.33,104.9,32.94
19229,94,372.39,162.99,108.32,42.48
19230,94,372.39,162.99,108.32,42.48
19231,106,377.62,168.33,104.9,32.94
19231,94,347.64,162.99,133.07,42.48
19232,106,377.62,168.33,104.9,32.94
19232,107,347.64,162.99,133.07,42.48
19233,106,377.62,168.33,104.9,32.94
19233,107,347.64,162.99,133.07,42.48
19234,92,103.19,141.89,365.19,57.93
19234,107,347.64,162.99,133.07,42.48
19235,92,103.19,141.89,365.19,57.93
19235,107,189.1,158.44,291.61,47.03
19236,94,93.53,152.16,387.18,53.31
19237,94,93.53,152.16,387.18,53.31
19238,92,103.19,141.89,365.19,57.93
19238,94,93.53,152.16,387.18,53.31
19239,92,103.19,141.89,365.19,57.93
19239,108,382.82,145.37,230.07,114.24
19239,107,425.79,162.99,54.92,42.48
19240,92,103.19,141.89,347.85,56.94
