frameID,strength,trackID1,trackID2
3,0.1,2,3
3,0.1,2,4
3,0.1,2,2
3,0.1,2,3
3,0.1,2,4
3,0.1,2,2
3,0.1,2,3
3,0.1,2,4
3,0.1,2,2
3,0.1,3,4
3,0.1,3,2
3,0.1,3,3
3,0.1,3,4
3,0.1,3,2
3,0.1,3,3
3,0.1,3,4
3,0.1,3,2
3,0.1,4,2
3,0.1,4,3
3,0.1,4,4
3,0.1,4,2
3,0.1,4,3
3,0.1,4,4
3,0.1,4,2
4,0.1,2,3
4,0.1,2,4
4,0.1,2,2
4,0.1,2,3
4,0.1,2,4
4,0.1,2,2
4,0.1,3,4
4,0.1,3,2
4,0.1,3,3
4,0.1,3,4
4,0.1,3,2
4,0.1,4,2
4,0.1,4,3
4,0.1,4,4
4,0.1,4,2
5,0.1,2,3
5,0.1,2,4
5,0.1,2,2
5,0.1,3,4
5,0.1,3,2
5,0.1,4,2
