frame,u,v
345,67.32,120.34
346,347.41,169.66
346,71.77,120.29
347,76.22,118.92
348,76.88,117.04
349,86.82,113.19
350,85.09,112.61
351,97.31,98.2
352,98.92,108.84
353,97.45,97.53
354,106.37,96.23
355,98.8,97.87
356,7.47,94.61
357,7.09,90.82
358,4.15,82.99
359,1.95,74.5
360,0.79,68.77
361,0.29,66.83
362,1.0,61.83
363,1.0,55.8
364,1.0,52.49
365,166.51,162.61
366,373.2,166.05
367,374.08,163.92
368,374.06,166.71
369,373.19,164.92
370,360.29,163.82
370,174.37,165.33
371,360.17,165.12
372,359.83,164.92
373,359.14,164.88
374,359.77,165.02
375,347.61,163.82
376,347.48,163.17
377,346.85,163.02
378,346.82,163.13
379,347.1,164.2
380,347.59,164.5
381,347.34,166.61
382,347.42,167.41
383,337.09,166.98
384,336.91,165.81
385,335.79,164.11
386,335.44,163.88
387,335.37,163.82
388,322.99,163.8
389,130.73,165.29
389,324.62,163.03
390,138.5,174.74
