frame,u,v
816,139.67,179.59
817,346.78,202.86
817,138.69,178.45
818,346.67,202.68
818,446.39,205.61
818,139.29,177.38
819,454.38,205.67
819,140.57,177.2
820,455.12,205.2
820,142.37,176.33
821,143.08,176.93
822,379.41,202.35
822,143.47,177.04
823,143.53,176.51
823,380.49,202.57
824,143.13,176.65
824,380.22,202.02
825,143.38,176.08
825,358.22,203.01
825,457.33,204.27
826,141.98,175.53
826,359.04,201.66
827,143.18,175.17
827,359.72,201.95
827,446.01,201.69
828,143.77,175.05
828,359.95,201.83
829,147.55,176.66
829,359.96,202.1
830,359.8,202.26
830,145.71,176.84
830,458.88,204.31
831,360.34,202.74
831,143.16,176.47
831,459.41,204.3
832,349.42,202.73
832,442.7,202.04
832,140.56,176.99
833,137.8,177.01
833,347.98,203.02
833,442.25,201.88
834,131.36,176.3
834,446.3,206.43
834,346.9,204.96
834,398.17,202.82
835,127.82,176.28
835,447.24,206.55
835,345.52,205.01
836,125.66,174.05
