frame,u,v
205,336.2,165.79
206,15.97,142.82
206,337.95,164.75
207,25.09,142.27
207,338.18,165.41
208,26.88,141.48
208,340.98,165.88
209,25.96,142.24
209,345.76,166.0
210,25.09,142.58
210,344.74,165.21
211,24.87,141.57
211,343.61,165.33
212,25.3,141.52
212,343.86,165.22
212,149.01,151.56
213,24.66,142.01
213,343.75,165.27
213,149.15,152.18
214,15.12,141.32
214,339.8,164.33
215,15.3,141.78
215,338.55,164.24
216,15.35,141.37
216,337.9,164.96
217,26.54,143.33
217,347.38,166.09
218,40.18,145.4
218,359.46,166.21
219,51.55,146.47
219,359.72,165.73
220,61.15,147.28
220,368.06,165.09
221,63.57,146.67
221,368.47,164.66
221,176.83,154.18
222,62.35,148.48
222,370.48,164.8
222,184.19,154.06
223,75.39,151.84
223,370.61,165.25
224,76.26,153.37
224,372.61,165.18
224,189.5,158.55
225,75.62,149.94
225,372.27,164.88
225,189.57,158.86
226,75.5,147.89
226,373.63,164.12
