frame,u,v
278,269.89,140.27
279,110.66,158.1
279,269.56,139.48
280,111.15,157.87
280,268.51,137.32
281,267.72,135.31
281,131.22,157.58
282,266.92,135.27
282,130.92,157.25
283,266.72,135.02
283,131.05,157.0
284,267.77,134.59
284,131.88,156.54
285,111.46,156.32
286,112.2,155.41
287,112.53,156.27
288,142.09,155.31
289,135.88,155.11
289,313.33,70.77
290,136.83,158.48
291,136.98,158.69
292,138.16,159.22
293,138.65,158.62
294,139.5,158.13
298,137.55,161.35
299,137.88,161.26
302,282.66,133.03
303,283.42,132.84
304,283.25,133.02
305,283.74,133.33
306,283.02,132.96
307,282.7,132.8
308,282.5,132.83
309,278.74,132.98
310,277.33,133.35
311,276.7,133.24
311,200.24,130.43
312,276.24,133.2
312,201.64,130.39
313,276.35,133.59
314,276.4,133.06
315,276.6,133.51
316,277.09,134.4
317,280.73,135.32
318,284.74,136.41
319,288.35,137.52
320,290.02,139.18
321,287.82,137.71
322,284.94,139.0
