frame,u,v
935,260.74,153.83
936,323.81,168.95
936,257.28,150.92
937,322.96,168.0
937,255.04,149.76
938,321.95,169.02
938,251.91,148.98
939,320.06,168.2
939,247.35,148.62
940,319.85,167.18
940,244.18,148.88
941,319.63,168.13
941,234.02,149.77
942,319.03,168.77
942,234.08,150.24
943,318.18,169.39
943,235.91,150.04
944,317.63,169.93
944,232.58,149.16
945,317.53,170.44
946,317.98,170.12
947,318.55,169.83
948,318.97,169.49
949,318.81,167.28
950,319.88,165.68
951,319.05,165.69
952,319.04,165.33
953,311.48,166.17
953,29.22,101.09
954,311.46,165.91
954,12.12,91.78
955,322.75,166.08
955,3.15,85.08
956,323.53,166.23
956,1.0,80.38
957,323.45,167.34
957,1.0,81.95
958,323.94,167.65
958,1.0,80.19
959,323.63,167.24
959,1.0,79.23
960,323.87,167.38
960,1.0,95.89
961,323.72,167.92
961,1.0,95.06
962,323.33,167.45
962,1.0,91.81
963,321.46,168.11
964,319.53,167.69
