frame,u,v
473,283.83,187.94
474,278.93,186.78
475,272.46,185.22
476,266.69,185.28
477,259.89,186.16
478,255.56,187.29
479,255.91,186.62
480,257.7,187.68
481,255.37,187.49
482,268.24,194.22
483,270.87,196.01
484,275.23,196.36
485,274.15,196.57
486,273.06,196.23
487,271.21,194.42
488,281.44,194.79
489,284.49,195.53
490,288.98,194.68
491,291.77,195.73
492,292.91,196.96
493,294.33,196.92
494,295.9,197.85
495,303.51,197.98
496,304.84,196.74
497,306.9,197.16
498,310.02,197.01
499,312.42,197.02
500,316.18,195.89
501,317.76,195.87
502,318.48,193.01
503,308.73,191.48
504,309.11,194.18
505,309.03,191.81
506,308.11,194.47
507,306.78,195.55
508,307.6,192.58
509,307.91,195.58
510,300.25,196.05
511,299.93,196.48
512,298.33,197.68
513,296.86,197.58
514,295.98,196.42
515,296.0,197.4
516,284.28,197.57
517,284.28,198.32
518,283.46,197.58
519,282.91,196.05
520,283.39,195.88
521,272.27,196.89
