frame,u,v
353,306.8,184.25
354,308.77,184.43
355,308.73,184.11
356,307.94,185.51
357,308.56,185.99
358,1.0,228.22
358,307.16,185.92
359,1.0,229.83
359,322.68,190.54
360,1.0,233.88
360,303.87,190.28
361,285.93,189.51
361,389.18,103.01
362,281.6,185.84
363,285.94,185.91
366,311.18,190.94
367,477.63,206.56
367,311.29,191.97
368,321.38,191.76
369,336.06,192.67
370,347.66,195.99
375,430.25,202.46
376,433.64,201.2
377,439.57,198.8
378,455.75,198.06
382,328.74,186.43
383,332.2,188.35
384,316.18,184.8
385,321.77,187.6
386,323.99,183.17
387,324.58,179.09
388,323.89,177.84
389,322.28,176.45
390,318.21,176.21
391,314.12,176.68
392,264.42,173.1
393,267.3,174.17
394,262.48,175.32
395,289.85,183.45
396,286.43,184.43
397,284.42,184.23
398,284.59,182.85
399,287.15,183.75
400,285.65,175.91
401,290.15,181.7
402,284.65,182.92
403,275.7,181.71
405,257.68,177.59
419,330.33,185.09
