frame,u,v
419,362.75,171.73
419,438.63,156.82
420,371.18,171.34
420,440.76,154.81
421,361.4,171.59
421,441.51,154.59
422,348.12,170.34
422,440.49,154.13
423,348.45,169.75
423,440.69,153.48
424,349.04,170.08
424,444.17,151.92
425,360.47,169.76
425,448.59,151.6
426,360.62,168.2
426,449.96,150.94
427,360.8,168.36
427,450.73,151.06
428,360.43,168.76
428,450.25,151.63
429,360.72,169.61
430,361.02,170.01
431,361.24,170.33
432,362.6,169.0
433,362.31,167.85
434,361.75,166.24
435,361.01,165.43
436,360.65,164.7
437,348.82,167.16
438,349.16,167.56
439,349.49,167.84
440,349.56,167.71
441,349.65,166.98
441,476.94,140.97
442,374.3,167.99
443,374.58,169.88
443,308.92,166.4
444,383.2,169.81
444,312.43,167.05
445,383.72,168.71
445,316.55,166.71
446,383.88,167.97
446,318.11,164.07
447,383.53,166.85
447,317.82,163.4
448,319.17,162.74
449,320.46,164.4
450,322.8,164.32
451,327.45,163.3
