frame,u,v
400,383.25,122.86
400,293.63,142.0
400,134.41,150.53
401,384.33,122.47
401,293.29,142.23
401,136.02,151.03
402,385.52,123.44
402,137.22,151.48
403,387.89,122.65
403,296.93,141.73
403,140.34,151.36
404,390.69,120.68
404,299.74,140.95
404,143.72,151.29
405,391.92,121.01
405,301.36,140.25
405,145.3,150.98
406,392.31,122.15
406,303.98,140.69
406,146.54,151.05
407,392.96,121.68
407,303.69,141.19
407,148.39,151.17
408,393.76,120.75
408,149.64,151.57
409,395.48,120.96
409,151.87,152.12
410,402.73,122.4
410,157.44,152.47
411,405.71,123.75
411,159.23,152.03
412,406.92,125.01
412,159.86,151.88
413,408.25,124.62
413,316.36,142.82
413,161.52,151.8
414,409.99,123.93
414,316.55,143.09
414,163.81,152.91
415,411.88,123.96
415,318.02,143.3
415,165.13,153.37
416,413.25,122.8
416,320.01,142.62
416,167.8,154.24
417,413.49,122.74
417,320.76,142.34
417,168.59,154.47
418,413.78,122.94
