frame,u,v
909,359.53,207.35
909,458.23,189.16
910,359.04,203.52
910,466.28,189.33
911,358.9,202.83
911,466.3,189.16
912,348.81,203.47
913,348.63,203.71
914,346.8,204.07
915,346.44,204.03
916,346.23,203.99
917,346.67,203.15
918,346.56,203.0
919,334.68,203.28
920,334.59,203.22
921,335.77,203.38
922,336.01,202.47
923,346.03,202.25
924,348.43,202.84
925,360.66,202.73
926,360.87,202.87
927,370.59,203.54
928,371.34,203.91
929,346.25,204.1
929,455.89,191.53
930,338.46,206.14
931,335.79,206.07
932,332.64,206.14
933,331.49,205.72
934,336.28,205.31
935,326.59,205.02
936,325.2,204.58
937,332.49,205.35
938,332.33,206.12
939,326.32,208.82
940,325.17,209.09
941,324.3,210.87
942,321.85,205.68
943,321.46,209.23
944,320.46,205.68
945,321.71,204.02
946,322.88,203.53
947,322.05,203.22
948,310.58,202.44
949,310.54,202.53
950,311.0,201.42
951,311.54,200.86
952,311.6,200.98
953,324.14,202.03
