frame,u,v
836,346.21,202.89
837,126.33,172.1
837,346.71,202.28
838,127.76,171.02
838,442.73,201.6
838,345.87,201.99
839,128.34,172.0
839,442.4,201.4
839,347.53,201.85
840,127.93,173.28
840,442.87,201.76
840,348.07,202.35
841,126.38,174.71
841,443.6,202.07
841,347.65,202.13
842,123.96,174.7
842,443.4,201.88
842,347.77,203.58
843,165.44,183.99
843,454.9,206.88
843,347.41,203.54
844,165.1,183.77
844,455.88,207.89
844,399.41,203.38
845,456.25,207.95
845,399.12,203.47
846,457.86,207.59
846,399.17,203.89
847,369.39,203.69
847,445.59,205.3
848,368.73,203.17
848,445.1,203.28
849,368.88,203.14
849,445.12,203.26
850,369.04,202.33
850,445.56,201.21
851,360.0,201.36
851,445.72,201.05
852,360.13,201.8
852,446.3,200.89
853,359.47,201.86
853,447.1,201.11
854,359.51,202.29
854,447.29,201.01
855,369.81,202.24
855,458.13,204.55
856,383.43,202.56
856,458.19,206.74
857,384.83,203.8
