frame,u,v
352,302.1,137.11
352,192.02,147.03
353,302.01,136.86
353,191.99,147.19
354,301.97,136.39
354,191.8,147.5
355,302.33,136.54
355,190.98,148.87
356,302.51,137.0
356,190.19,151.07
357,302.44,137.36
357,189.65,152.1
358,302.68,137.43
358,220.64,159.61
359,302.07,137.82
359,219.66,160.68
360,301.48,137.96
360,219.28,162.47
361,301.21,137.5
361,218.73,162.24
361,158.28,136.39
362,300.37,136.6
362,218.34,161.42
362,157.94,136.19
363,300.13,135.43
363,184.42,151.26
364,300.05,135.91
364,183.29,151.12
365,299.7,135.53
365,182.6,151.65
366,299.41,135.33
366,181.84,151.81
367,299.68,135.46
367,181.64,152.21
368,298.49,136.26
368,149.05,140.19
369,297.48,136.37
369,212.88,160.58
369,146.01,138.94
370,297.21,135.73
370,212.66,161.08
370,144.61,138.92
371,296.69,135.38
371,212.58,161.26
371,143.62,138.73
372,296.33,136.37
372,212.36,160.96
372,142.43,139.03
373,296.02,137.6
