frame,u,v
503,319.87,148.01
504,330.82,146.39
505,330.19,145.98
506,331.29,146.47
507,330.39,146.99
508,326.59,147.23
509,322.93,147.05
510,322.15,146.87
511,324.11,147.34
512,323.22,146.79
513,341.41,147.18
514,342.56,146.38
515,342.66,145.31
516,343.35,144.87
517,344.03,143.45
518,344.58,143.07
519,344.22,141.84
520,342.56,140.27
521,338.4,139.72
522,336.31,139.1
523,334.76,139.7
524,336.1,139.32
525,339.64,139.82
526,338.28,138.47
527,340.17,165.49
528,342.19,165.4
529,342.53,166.23
530,341.6,166.17
531,335.64,163.96
532,333.59,164.27
533,333.13,164.18
534,333.0,165.85
535,331.59,166.46
536,330.05,165.96
537,326.78,164.92
538,431.8,115.25
538,325.74,165.4
539,336.54,164.93
540,338.58,165.15
541,339.71,165.46
542,342.37,167.84
543,341.23,165.01
544,341.05,164.18
545,341.69,162.95
547,316.49,154.48
548,312.88,155.18
549,308.71,153.76
550,306.08,152.22
551,363.43,170.09
