frame,u,v
304,309.91,148.01
304,1.0,131.36
305,310.61,147.84
305,0.06,130.38
305,138.2,154.99
306,307.77,148.37
306,0.91,130.82
306,138.36,156.0
307,359.74,148.56
307,305.78,149.95
307,1.0,132.33
307,137.49,155.78
308,360.02,149.42
308,305.2,149.45
308,0.36,133.77
308,137.89,156.31
309,360.25,150.14
309,303.66,149.3
309,0.68,135.37
309,138.42,156.89
310,359.27,148.5
310,299.71,148.03
310,0.33,135.94
310,137.01,156.66
311,358.69,147.48
311,294.97,146.88
311,1.0,135.41
311,135.71,156.86
312,1.0,134.73
312,357.97,145.81
312,126.33,156.8
312,290.89,145.81
313,12.42,133.39
313,357.09,144.54
313,125.34,156.55
313,286.2,143.81
314,11.79,133.46
314,349.03,144.32
314,125.2,156.57
314,282.24,142.96
315,12.66,133.54
315,349.54,144.93
315,124.92,156.9
315,279.68,142.73
316,12.51,134.32
316,349.97,145.26
316,278.4,141.72
317,1.0,133.98
317,349.64,144.57
