frame,u,v
859,395.3,202.84
860,396.54,202.47
860,493.16,174.17
861,385.45,202.38
861,494.61,174.79
862,384.55,202.16
862,494.47,172.37
863,385.04,202.24
863,527.73,171.61
864,384.9,203.63
864,493.57,203.04
865,493.64,202.79
865,396.62,203.74
866,504.52,202.64
866,397.96,202.46
867,101.33,158.09
867,504.48,201.38
867,398.68,202.71
868,98.03,156.95
868,515.58,201.11
868,409.19,203.37
869,514.94,169.78
869,409.62,202.38
870,516.93,166.89
870,407.83,202.59
871,519.23,170.53
871,406.27,202.46
872,518.76,174.04
872,405.27,203.4
873,517.58,174.93
873,399.62,203.43
874,517.07,178.34
874,400.06,203.53
875,517.51,179.66
875,395.7,203.55
876,394.46,203.64
876,504.48,178.33
877,504.48,179.53
877,383.04,203.15
878,491.6,182.01
878,372.47,202.89
879,362.52,202.43
879,480.72,181.46
879,1.0,136.9
880,361.51,202.17
880,481.72,179.09
880,1.0,132.41
881,360.27,200.03
881,1.0,123.42
