frame,u,v
631,330.33,178.31
631,25.18,168.17
632,338.2,179.26
632,19.61,170.35
633,333.66,180.71
633,9.88,169.39
634,327.63,177.73
635,332.4,178.59
635,377.6,192.57
635,1.0,163.34
636,342.06,178.6
636,1.0,162.29
637,346.24,177.91
638,321.8,177.51
639,321.83,177.88
640,320.17,177.82
641,317.54,178.1
641,1.0,158.07
642,307.87,178.19
642,1.0,157.0
643,303.51,180.5
644,298.07,180.66
645,296.08,180.31
646,298.74,180.45
647,296.29,180.52
648,293.99,181.76
649,291.78,181.27
650,291.77,183.63
651,293.14,183.87
652,297.12,184.95
653,340.17,185.06
654,292.82,180.52
655,289.86,178.9
656,288.8,178.76
657,292.13,184.07
658,291.21,184.38
658,1.0,169.24
659,348.46,188.6
660,308.74,189.74
661,311.89,190.27
662,313.19,190.13
663,345.51,191.22
664,344.56,190.26
664,1.4,169.47
665,345.07,190.65
665,1.0,171.39
666,344.9,190.75
666,0.03,172.64
667,340.78,189.36
