frame,u,v
523,270.51,196.46
524,271.0,193.79
525,271.57,192.64
526,272.35,192.27
527,272.11,191.77
528,260.91,194.68
529,259.46,196.06
530,250.4,197.24
531,248.06,197.12
532,246.53,194.39
533,243.9,194.16
534,236.89,195.83
535,222.54,195.99
536,222.41,192.52
537,212.67,191.57
538,210.0,190.08
539,221.93,189.55
540,222.1,191.13
541,222.81,191.8
542,220.67,191.36
543,236.01,190.99
544,236.05,193.58
545,245.87,192.82
546,260.93,192.57
547,259.57,198.74
548,261.33,197.01
549,261.13,191.62
550,272.32,190.8
551,272.76,187.01
552,273.15,183.81
553,272.43,182.08
554,271.66,180.25
555,271.44,178.69
556,282.41,180.56
557,273.15,180.5
557,342.3,182.84
558,271.63,183.57
558,342.39,189.46
559,270.12,189.43
560,261.62,188.15
561,261.59,196.37
562,271.8,191.39
563,260.02,190.45
564,256.52,189.22
565,215.4,185.6
566,206.79,185.04
567,244.95,197.28
568,200.07,192.05
569,233.07,198.45
