frame,u,v
780,335.7,157.2
780,396.71,175.65
781,334.87,157.49
781,400.32,176.45
782,334.12,157.43
782,402.32,176.6
783,334.04,157.6
783,403.64,175.82
784,335.02,158.19
784,404.44,176.15
785,335.34,158.19
785,404.34,176.43
786,335.03,158.3
786,403.92,175.34
787,335.05,158.32
787,403.06,174.6
788,334.59,158.7
788,399.51,174.32
789,321.31,159.81
789,397.21,174.4
790,322.58,160.7
790,396.17,174.48
791,323.41,161.08
792,360.3,162.2
793,323.28,162.67
794,324.31,162.92
795,324.46,162.56
796,324.12,162.94
797,324.23,162.81
798,331.87,163.57
799,322.47,164.23
800,322.56,165.08
801,322.32,165.95
802,322.28,166.62
803,322.29,164.68
804,321.47,165.15
805,357.36,164.78
806,310.42,165.63
807,309.97,166.74
808,309.38,165.74
809,309.46,166.27
810,309.03,166.82
811,308.92,167.33
812,307.88,165.92
813,308.56,163.67
814,308.69,162.65
815,308.47,159.17
816,322.6,158.4
817,295.03,156.34
