frame,u,v
424,238.54,183.96
425,242.04,189.04
426,246.53,191.15
427,252.45,190.26
428,257.55,190.4
429,262.24,190.06
430,266.01,192.77
431,267.19,191.92
432,269.38,190.83
433,272.24,188.53
434,276.27,189.68
434,403.3,215.52
435,278.2,190.01
436,279.37,190.03
437,279.11,190.11
438,278.66,190.9
439,278.92,191.58
440,280.04,193.43
441,281.93,194.08
442,284.47,195.97
443,288.23,196.02
444,289.5,195.32
445,289.51,194.89
446,286.1,195.08
447,282.66,195.75
448,283.27,196.07
449,274.18,192.13
450,271.41,190.43
451,271.26,188.45
452,273.48,186.09
453,277.47,185.92
454,281.61,186.63
455,286.46,189.12
456,292.77,189.98
457,298.6,190.83
458,305.74,191.29
459,311.92,192.48
460,316.06,192.42
461,318.43,193.04
462,318.98,193.84
463,317.84,193.1
464,311.6,195.47
465,306.48,196.12
466,299.36,195.58
467,295.99,195.54
468,292.9,195.45
469,291.53,196.83
470,290.58,197.22
471,290.98,189.83
