frame,u,v
453,331.96,164.68
454,355.21,164.49
455,323.25,163.64
456,323.7,164.35
457,328.99,165.17
458,331.1,164.96
459,332.94,163.0
460,333.27,161.79
461,333.25,161.23
462,332.24,161.48
463,330.45,162.06
464,329.4,161.68
465,330.12,161.9
466,331.83,160.73
467,333.91,160.88
468,334.56,163.42
469,346.87,163.31
470,348.78,163.75
471,347.16,164.12
472,337.28,164.16
473,335.6,163.41
474,333.41,163.2
475,333.25,163.2
476,336.12,163.53
477,336.57,162.74
478,342.56,162.87
479,342.41,164.67
480,337.95,162.35
481,338.4,161.7
482,335.36,162.39
483,330.81,158.71
484,324.81,158.51
485,321.72,157.61
486,322.43,157.33
487,320.54,157.49
488,330.81,156.95
489,351.31,156.9
490,351.87,156.16
491,358.27,154.79
492,340.44,153.81
493,338.14,153.36
494,336.74,151.82
495,334.53,151.99
496,332.46,152.73
497,330.17,153.28
498,325.06,150.59
499,320.28,151.84
500,311.31,152.61
501,311.9,150.38
