frame,u,v
671,325.77,158.62
672,303.11,157.36
673,293.09,155.37
674,288.25,154.31
675,275.96,161.92
676,266.97,164.13
677,255.19,166.16
678,248.01,155.77
679,241.16,155.34
680,239.18,167.67
681,233.71,168.83
682,227.9,165.74
683,224.2,165.87
684,221.58,169.29
685,218.29,170.77
686,214.0,169.57
687,211.09,169.85
688,205.96,169.75
689,199.96,169.43
690,195.27,170.32
691,189.51,170.49
692,186.02,169.4
693,180.64,167.73
694,177.93,169.62
695,172.82,171.17
696,168.93,171.98
697,166.38,171.89
698,163.29,170.93
699,160.11,171.17
700,157.56,171.41
701,155.24,169.85
702,151.4,158.95
703,145.84,158.53
704,145.88,170.9
705,143.85,170.92
706,141.39,171.38
707,137.94,172.45
708,135.38,172.79
709,132.71,171.75
710,111.91,161.18
711,110.15,163.51
712,108.36,171.87
713,103.64,165.1
714,99.4,171.85
715,93.1,173.98
716,87.34,170.53
717,84.35,170.37
718,82.17,170.7
719,82.39,170.44
