frame,u,v
984,232.54,184.05
985,310.52,197.82
985,227.4,185.27
986,227.18,186.54
986,308.23,200.16
987,227.23,187.92
987,306.67,200.96
988,226.09,188.5
988,305.93,203.18
989,225.54,188.21
989,321.11,210.59
990,334.68,211.97
990,227.49,188.23
991,337.56,204.89
991,233.35,187.62
992,322.4,202.19
992,236.13,187.94
993,322.05,201.84
993,238.16,187.81
994,319.59,201.58
994,237.61,188.1
995,317.65,201.81
995,236.81,188.61
996,317.17,196.84
996,237.08,188.52
997,317.22,196.88
997,239.19,187.71
998,318.9,195.57
998,242.32,188.17
999,326.41,196.24
999,247.52,187.34
1000,328.95,196.78
1000,250.2,186.59
